dataset_group,source_bucket,source_type,clip_id,split,spk,titulo,clip,n_frames,text_large_existing,mp4_gcs_path,npz_gcs_path,txt_gcs_path,has_mp4,has_npz,has_txt,url,url_confidence,source_context_status,notes
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0194,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0194,112,tal vez no es tan logico como suena porque lo que tienen las falacias es que suenan bien,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0194.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0194.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0194.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0195,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0195,104,pero despues nos damos cuenta que esto no tiene tanta logica porque te digo,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0195.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0195.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0195.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0196,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0196,124,si vamos a estar consumiendo contenido todo el rato por lo menos tengamos las herramientas de cuestionar,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0196.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0196.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0196.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0197,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0197,92,y decir esto no es tan logico como suena,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0197.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0197.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0197.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0198,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0198,127,lo interesante de las falacias es que todas las personas las hacemos alguna vez,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0198.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0198.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0198.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0199,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0199,112,y las utilizamos no son errores de gente boluda sino que son mecanismos humanos,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0199.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0199.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0199.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0200,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0200,117,pero es inteligente aprender a identificarlos y tener en cuenta que la logica,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0200.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0200.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0200.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0201,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0201,80,y lo que vamos a ver es una guia no es una carcel,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0201.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0201.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0201.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0202,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0202,108,que eso de hecho fue un argumento de analogia pero bueno,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0202.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0202.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0202.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0203,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0203,130,lo podes usar en la vida porque te das cuenta pero bueno como te digo es una guia,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0203.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0203.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0203.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0204,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0204,98,no es una carcel lo que te voy a transmitir sirve para que te ordenes,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0204.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0204.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0204.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0205,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0205,128,y para entender pero no te limita porque te digo todas las personas las usamos alguna vez y en una conversacion fluida y humana,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0205.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0205.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0205.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0206,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0206,100,claramente estas cosas aparecen es mas que nada para comprender y ordenar,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0206.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0206.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0206.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0207,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0207,104,y en algun punto a mi me intimida decirte las falacias porque probablemente despues de escucharlas,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0207.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0207.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0207.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0208,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0208,102,encuentres muchisimas falacias en mi podcast o sea constantemente porque justamente soy un ser humano,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0208.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0208.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0208.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0209,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0209,100,y bueno despues te voy a decir mi opinion personal de esto pero claramente es teoria,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0209.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0209.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0209.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0210,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0210,105,esta bueno saberlas te van a divertir te vas a dar cuenta que despues las ves en todos lados,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0210.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0210.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0210.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0211,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0211,110,pero la vida real no es tan estructurada como la teoria hay algunas que son muy obvias,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0211.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0211.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0211.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0212,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0212,104,y cuando las escuches vas a ver que despues las ves en todos lados,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0212.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0212.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0212.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0213,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0213,82,literal la primer falacia que vamos a ver es la ad hominem,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0213.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0213.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0213.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0214,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0214,151,que esta a mi me encanta esta a mi me encanta porque esto se presenta cuando una persona te responde,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0214.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0214.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0214.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0215,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0215,188,o cuando vos estas respondiendo un argumento y esto pasa que la persona en vez de responder el argumento,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0215.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0215.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0215.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0216,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0216,116,ataca a la persona que lo dijo me entendes esto pasa mucho para que te des cuenta,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0216.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0216.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0216.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0217,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0217,93,en contextos de machismo por ejemplo que un chabon le dice a una mina,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0217.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0217.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0217.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0218,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0218,109,vos no podes hablar de eso porque sos mujer ahi no esta respondiendo a la idea que dijo esa persona,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0218.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0218.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0218.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0219,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0219,163,sino que lo que esta haciendo es atacar a la persona y esta invalidando su idea por la persona que lo esta diciendo,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0219.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0219.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0219.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0220,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0220,89,y no por el argumento en si pasa todo el tiempo y es increible cuando te das cuenta,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0220.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0220.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0220.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0221,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0221,99,muchisima gente busca invalidar ideas por quien lo esta diciendo,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0221.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0221.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0221.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0222,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0222,118,y no tanto por lo que esta diciendo entonces ahi ya tenes un re punto no es un argumento valido atacar a la persona,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0222.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0222.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0222.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0223,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0223,106,obviamente esto ya te digo en la teoria es de una forma,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0223.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0223.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0223.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0224,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0224,157,en la realidad es de otra pero esta bueno tenerlo en cuenta despues hay otra falacia que se llama ad ignoratiam,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0224.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0224.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0224.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0225,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0225,121,que es creer que algo es verdad solo porque no se puede demostrar que es mentira,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0225.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0225.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0225.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0226,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0226,116,por ejemplo no se si nadie puede demostrar que los ovnis son falsos,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0226.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0226.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0226.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0227,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0227,102,entonces son reales eso es un argumento por ad ignoratiam,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0227.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0227.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0227.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0228,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0228,85,despues esta la falacia ad veregudiam,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0228.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0228.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0228.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0229,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0229,132,que es creer en algo solo porque lo dijo alguien famoso inteligente o con autoridad,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0229.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0229.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0229.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0230,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0230,89,esta la hago yo todo el tiempo porque yo no te paro de citar personas famosas artistas,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0230.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0230.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0230.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f42::Por qué ya no podemos conversar (y cómo aprender a::clip_0231,train,f42,Por qué ya no podemos conversar (y cómo aprender a,clip_0231,155,que me encantan y que me inspiran y te digo mira lo que dijo esta persona seria como confundir prestigio con verdad,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0231.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0231.npz,gs://labios-argentos-vsr-dataset/lip_rois/Por qué ya no podemos conversar (y cómo aprender a/clip_0231.txt,true,true,true,https://www.youtube.com/watch?v=3XArtmmBddg,spk_n_match,url_mapped_from_config_candidates,
