dataset_group,source_id,clip_id,existing_text,large_text,turbo_text,clean_text,status,confidence,patch_count,gpt_status,notes
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0095,,del atlántico sur por ciento todas esas cosas tienen un techo,del Atlántico Sur. Todas esas cosas tienen nuestra historia.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0096,,La lucha de puertos entre Montevideo y Buenos Aires se remonta a la época de...,La lucha de puertos entre Montevideo y Buenos Aires se remonta a la época de...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0097,,la colonia cuando viene el tiempo de la independencia quien dominará el pueblo,la colonia cuando viene el tiempo de la independencia quien dominara el,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0098,,era el único que podía cobrar impuestos porque los estados nacientes vivían,era el único que podía cobrar impuestos porque los estados nacientes vivían,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0099,,"de la imposición a las importaciones, prácticamente. Y quien podía cobrar impuestos...","de la imposición a las importaciones, prácticamente. Y quien podía cobrar impuestos...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0100,,"esto lo regalaba un ejército. Qué sé yo, querido.","esto lo regalaba un ejército. ¿Qué sé yo, querido?",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0101,,nuestra historia federal el federalismo fue fundado acá,nuestra historia federales el federalismo fue fundado acá,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0102,,por don José Artiga. Nosotros necesitábamos una...,"por don José Artiga, nosotros necesitábamos una...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0103,,nacional lo hicimos como el jefe de la patria el nunca p,nacional lo hicimos como el jefe de la patria el nunca peor,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0104,,"pensó en eso, él quería una organización federal.",pensó en eso. Él quería una organización federal.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0105,,Se dan cuenta. Después vienen los resultados de la historia. Todo eso nos tiene entretejidos.,"Se dan cuenta, después vienen los resultados de la historia. Todo eso nos tiene entretejido.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0106,,Y en ese contexto de entretejimiento que uno podría...,y en ese contexto de entretejecimiento que uno podría,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0107,,"analizar, que tiene como, podríamos decir, punto culmine el Mercosur.","analizar, que tiene como podríamos decir punto culmina el MERCOSUR.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0108,,el construir primero un acuerdo comercial para luego ir avanzando hasta un...,el construir primero un acuerdo comercial para luego ir avanzando hasta un par de años.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0109,,"un parlamento común y en algún momento una organización como lo soñaron los fundadores, parecida a la Unión Europea.","Parlamento Común y en algún momento una organización como lo soñaron los fundadores, parecida a la Unión Europea.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0110,,"En ese contexto, ¿no traiciona el espíritu?",europea en ese contexto no traiciona el espíritu,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0111,,"de hermandad, un gobierno uruguayo ofreciéndole a los ciudadanos argentinos costos tributarios...","de hermandad, un gobierno uruguayo ofreciéndole a los ciudadanos argentinos costos tributarios...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0112,,¿Cómo vive usted esa situación?,¿Cómo vive usted esa situación?,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0113,,de seducción de los capitalistas. No me gustan esas cosas. Sinceramente no me gustan.,de seducción de los capitales. No me gustan esas cosas. Sinceramente no me gustan.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0114,,gusta porque va a generar a la corta o a la larga,gusta porque va a generar a la corta o la larga,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0115,,posiblemente una respuesta acorde de la Argentina. Ya lo vivimos.,posiblemente una respuesta acorde de la Argentina ya lo viví,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0116,,pero yo no soy gobierno no me gusta y le voy a decir por qué porque,Pero yo no soy gobierno. No me gusta y le voy a decir por qué.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0117,,Recuerdo que durante cinco o seis años...,Recuerdo que durante cinco o seis años...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0118,,La confrontación en el río La Plata determinó que prácticamente no vinieron.,La confrontación en el Río de la Plata determinó que prácticamente no vinieron.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0119,,ni era ningún argentino el Uruguay. Yo de niño viví eso.,ningún argentino era uruguay yo de niño y eso,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0120,,en la década del 50 y tengo buena memoria,en la década del 50 y tengo buena memoria,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0121,,Si mañana un gobierno argentino establece una respuesta de carácter...,Si mañana un gobierno argentino establece una respuesta de carácter...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0122,,"defensivo, empezamos a ir y venir y todo eso lo único que hace",defensivo empezamos para ir y venir y todo eso lo único que hace,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0123,,es en tu vida la relación. Pero no soy,es en tu vida la relación. Pero no soy...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0124,,"responsable, no soy responsable de ese hecho. Pepe, usted mencionaba","responsable, no soy responsable de ese hecho. Pepe, usted mencionaba",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0125,,"la intervención del Brasil, del imperio portugués...","la intervención del Brasil, del Imperio Portugués...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0126,,la conformación de Uruguay que fue alentada en su momento como Estado.,la conformación de Uruguay que fue alentada en su momento como Estado.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0127,,"tapón, se planteaba como estado tapón entre Brasil y Argentina y usted recordaba tres...",tapón se planteaba como estado tapón entre brasil y argentina y usted recordaba tres,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0128,,momentos de que Uruguay fue el lugar de exilio de los argentinos.,momentos de que Uruguay fue el lugar de exilio de los argentinos.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0129,,"mediados del siglo XIX, mediados del siglo XX y ahora nuevamente.","mediados del siglo XIX, mediados del siglo XX y ahora nuevamente.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0130,,Podríamos decir que la enorme proximidad entre específicamente Buenos Aires y Uruguay...,Podríamos decir que la enorme proximidad entre específicamente Buenos Aires y Uruguay...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0131,,y que en Buenos Aires se concentra 40% de la población argentina y 50% del producto...,y que en Buenos Aires se concentra 40% de la población argentina y 50% del producto...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0132,,"Bruto modifica la geopolítica argentina esencialmente, que no hay otro lugar que...","Bruto modifica la geopolítica argentina esencialmente, que no hay otro lugar que tenga...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0133,,su capital ahí enfrente y que le permite continuamente tener una especie de lugar de asilo,su capital ahí enfrente y que le permite continuamente tener una especie de lugar de asilo.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0134,,Buenos Aires se ha transformado en el nudo del río La Plata,Buenos Aires se ha transformado en el nudo del río La Plata.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0135,,"Es el polo de mayor peso, al punto que...","Es el polo de mayor peso, al punto que...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0136,,que tiene una gravitación enorme para la historia argentina y para nuestra propia historia.,que tiene una gravitación enorme para la historia argentina y para nuestra propia historia.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0137,,Y si bien la organización...,y si bien la organización,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0138,,Argentina desembocó en una organización federal.,La organización argentina desembocó en una organización federal.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0139,,Cabe duda que Buenos Aires construyó a la corta o a la larga...,Cabe duda que Buenos Aires construyó a la corta o a la larga...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0140,,punta del embudo. Y semejante.,punta del embudo. ¿Y se mejan?,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0141,,y concentración bueno,y concentración bueno,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0142,,"Es tal vez un problema pendiente, pero esa es la realidad.","Tal vez es un problema pendiente, pero esa es la realidad.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0143,,"Si hubiera, alguna vez lo dije, si hubiera tenido, con esta visión que...","alguna vez lo dije, si hubiera tenido con esta visión que...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0144,,tengo hoy de viejo y conocedor de la historia,tengo hoy de viejo y conocedor de la historia,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0145,,de la plata si tuvieran 40 años menos negocio de argentinos y a pilar ahora,"río de la plata, si tuviera 40 años menos, mi hijo ciudadano argentino voy a pilar a gola.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0146,,¿Por qué? Porque ahí se juega en futura.,¿Por qué? Porque ahí se juega en futbolismo.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0147,,del río de la plata pero bueno soy un viejo que estoy archivado,del río de la plata pero bueno soy un viejo que estoy archivado,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0148,,"Pepe, ¿hay una idealización de Uruguay, por ejemplo...","Pepe, ¿hay una idealización de Uruguay, por ejemplo...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0149,,"argumentos de personas que se van a vivir a Montevideo por la seguridad, entre otras cosas, cuando la cantidad de...","argumentos de personas que se van a vivir a Montevideo por la seguridad, entre otras cosas, cuando la cantidad de...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0150,,de asesinatos por millón de habitantes en la ciudad de Buenos Aires es menor que la de Montevideo.,...de asesinatos por millón de habitantes en la ciudad de Buenos Aires es menor que la de Montevideo. ¿Usted percibe una idea?,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0151,,"de los argentinos o de parte de los argentinos. Sí, nosotros...","de los argentinos o de parte de los argentinos? Sí, nosotros...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0152,,"tenemos nuestros pecados y nuestros problemas, pero somos una aldea en relación a ese género.","tenemos nuestros pecados y nuestros problemas, pero somos una aldea en relación a ese genio.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0153,,"gigantesco mundo que significa Buenos Aires. Y entonces,",gigantesco mundo que significa Buenos Aires. Y entonces...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0154,,"Tenemos una escala más familiar, más intimista y es probablemente que eso...","Tenemos una escala más familiar, más intimista, y es probablemente que eso...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0155,,le esté enamorando a mucha gente que sale de la Argentina.,me estoy enamorando a mucha gente que sale de la Argentina,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0156,,"Somos más pueblerinos, más aldeanos, más...","Somos más pueblerinos, más aldeanos, más...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0157,,tenemos todo prácticamente y entonces somos un país permeable.,todo prácticamente y entonces somos un país permeable,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0158,,No se olviden. Hasta mañana se lo decían a Radio Argentina.,No se olviden. Hasta mañana se lo decían a Radio Argentina.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0159,,En Uruguay hay 3 millones y medio de personas. Y hay 13...,En Uruguay hay 3 millones y medio de personas y hay 13...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0160,,a veces casi llegando a 14 millones de vacas. Cuatro.,a veces casi llegando a 14 millones de vacas. Cuatro...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0161,,"Vacas por habitante, fácil. Y le regaló las ovejas. Esto parece una p...","Vacas por habitante, fácil. Y le regaló la bobeja. Esto parece una p...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0162,,"La Argentina tiene un problema con la carne, pero tiene 45 más o menos.","La Argentina tiene problemas con la carne, pero tiene 45 más o menos.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0163,,millones de animales y 45 millones de personas.,"No, millones de animales y 45 millones de personas.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0164,,"Entonces, no se puede comparar una cosa con la otra.","Entonces, no se puede comparar una cosa con la otra.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0165,,de nuestra modestia y dentro de nuestra humildad. Somos un formidable país.,"de nuestra modeste, dentro de nuestra humildad. Somos un formidable país.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0166,,y no tan formidable país agrícola.,y no tan formidable país agrícola.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0167,,"Como la Argentina, que tiene una pampa maravillosa.","Como la Argentina, que tiene una pampa maravillosa.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0168,,"que le permite los lujos de destrozarse, volverse a recomponer.","que le permiten los lujos de destrozarse, volverse a recomponer.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0169,,"Y seguir andando. Pepe, usted mencionó la población y uno de los elementos que surgen con...","y seguir andando. Pepe, usted mencionó la población y uno de los elementos que surgen con...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0170,,en la comparación de vidas paralelas entre Uruguay y Argentina. Usted mencionó 3 millones...,"en la comparación de vidas paralelas entre Uruguay y Argentina, usted mencionó 3 millones...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0171,,"y mil habitantes, hace 50 años Uruguay tenía 2.800.000 habitantes.","y medio habitantes, hace 50 años Uruguay tenía 2.800.000 habitantes.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0172,,que Uruguay a lo largo de la última mitad de siglo aumentó su población.,que Uruguay a lo largo de la última mitad de siglo aumentó su población...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0173,,"un porcentaje menor al 40%, mientras que la Argentina duplicó sus habitantes.",Un porcentaje menor al 40%. Mientras que la Argentina duplicó sus habitantes.,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0174,,"en los últimos 50 años. Sí, señor. Eso en gran medida tiene que ver con que Uruguay ha exportado...","en los últimos 50 años. Sí, señor. Eso en gran medida tiene que ver con que Uruguay ha exportado...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0175,,población y argentina ha importado población como modifica eso la geopolítica,ha importado población y Argentina ha importado población. ¿Cómo modifica eso la geopolítica?,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0176,,¿Cuál es su visión respecto de eso? Para mantener el nivel de calidad de vida uruguay.,Ahora es su visión respecto de eso. Para mantener el nivel de calidad de vida Uruguay...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0177,,Uruguay tuvo que exportar gente y Argentina lo perdió por la exportación de gente de Uruguay.,"Uruguay tuvo que exportar gente y Argentina lo perdió, no por la exportación de gente de Uruguay.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0178,,sino por la suma de cantidad de inmigrantes por la importación. ¿Usted ve la emigración como una...,sino por la suma de cantidad de inmigrantes por la importación. ¿Usted ve la emigración como una...?,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0179,,un disvalor y la inmigración como un valor o cuál es su juicio poblacional y por la política.,"un desvalor y la inmigración como un valor, o cuál es su juicio poblacional y por la política.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0180,,En realidad los movimientos de los uruguayos no fueron...,En realidad los movimientos de los uruguayos no fueron...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0181,,"deliberado, pero fueron el resultado de la situación que tenía.","ni deliberado, pero fueron el resultado de la situación que tenía.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0182,,"Muchos uruguayos no encontraron otra solución que irse, escapar.","Muchos uruguayos no encontraron otra solución que irse, que escapar.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0183,,"Se fueron a todas partes. Buena parte fue a la Argentina también. Fueron a España, fueron a Estados Unidos.","que fueron a todas partes, buena parte fue a la Argentina también, fueron a España, fueron a Estados Unidos,",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0184,,"Unidos, anduvieron por todas partes sí y tenemos",Anduvieron por todas partes. Sí. Y tenemos...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0185,,una bajísima natalidad. Y en cambio,una bajísima natalidad. Y en cambio...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0186,,"los paraguayos fueron muchos en la Argentina, los bolivianos fueron muchos.","los paraguayos fueron muchos en la Argentina, los bolivianos fueron muchos en el sur.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0187,,muchos chilenos fueron a Argentina y de otras partes también de América.,muchos chilenos fueron a la Argentina y de otra parte también de América. A los lugares vinieron muy...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0188,,poco casi ninguno esa es la verdad porque porque la argentina,poco casi ninguno esa es la verdad porque porque la argentina,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0189,,atrae. Argentina existe en el mapa.,atrae. Argentina existe en el mapa. Nosotros somos...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0190,,una pequeña protuberancia puesta en una esquina tal vez ni siquiera,una pequeña protuberancia puesta en una esquina. Tal vez ni siquiera...,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0191,,"nos consideran. Y Pepe, ¿cómo se vive en Uruguay, para los uruguayos?","nos consideran. Y Pepe, ¿cómo se vive en Uruguay, para los uruguayos,",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0192,,"Ahora, el hecho de que parte de las personas más ricas de la Argentina, el dueño de mercadolíneas...","Ahora, el hecho de que parte de las personas más ricas de la Argentina, el dueño de Mercadolín...",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0193,,"de la empresa petrolera más grande, hayan establecido su residencia en Uruguay.","de la empresa petrolera más grande, hayan establecido su residencia en Uruguay.",,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
argentina/new_discovery,nd__YYIVFA000BI,new_discovery::YYIVFA000BI::clip_0194,,"se vive con curiosidad, ¿cuál es el sentimiento que se produce?",¿Se vive con orgullo? ¿Se vive con curiosidad? ¿Cuál es el sentimiento que se pide?,,needs_review,low,0,not_attempted,new_discovery_no_gpt_cleaning_applied
