source_id,clip_id,clip_name,large_text,turbo_text,cer,wer,length_ratio,status,notes
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0159,clip_0159,"el pobre pelotudo en algún viaje, o en el primero por el que estaba en pedo, yo era un pobre pelotudo que estaba borracho, o sea, que no tenía que estar borracho en el avión y este era un pobre pelotudo que se paró antes de que se...","El pobre pelotudo en algún viaje O en el primero Por el que estaba en pedo Yo era un pobre pelotudo Que estaba borracho O sea, que no tenía que estar borracho en el avión Y este era un pobre pelotudo Que se paró antes de que se...",0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0160,clip_0160,me desquité con él lo que yo me tenía que haber desquitado conmigo mismo de lo mal que estuve en el primer viaje que reflexión Aristóteles bueno una enseñanza aprendida y el tipo se fue puteado odiado aparte bueno,me desquité con él lo que yo me tenía que haber quitado conmigo mismo de lo mal que estuve en el primer viaje qué reflexión aristóteles bueno una enseñanza aprendida y el tipo se fue puteado odiado,0.0798,0.1026,0.9249,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0161,clip_0161,cagar a piña bueno chicos soy esto también también soy todo lo otro pero también también,"cagar a piña. Bueno, chicos, soy esto. También. También soy todo lo otro. Pero también...",0.0909,0.0625,0.9091,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0162,clip_0162,y esto y creo que las crisis hay que darles lugar no sé si en YouTube esa es la parte que no estoy seguro pero bueno no sé por qué lo quería contar no tengo idea bueno,esto y creo que las crisis hay que darles lugar no sé si en youtube esa es la parte que no estoy seguro pero pero bueno no sé no sé no sé por qué lo quería contar no tiene idea bueno,0.1317,0.1892,1.0898,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0163,clip_0163,"Bueno, es que yo también, es como que, no sé, quizás no estoy inspirado para, por toda esta situación, no estoy inspirado a, como a quizás darle lo gracioso a la situación, entonces es como que tipo...","Bueno, es que yo también, es como que, no sé, quizás no estoy inspirado por toda esta situación, no estoy inspirado a, como, a quizás ver lo gracioso de la situación, entonces es como que, tipo,",0.0579,0.0811,0.9684,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0164,clip_0164,"Vos sabés como que un bodrio que soy Lo de Mila ahí, ponele Ni siquiera es que me puedo reír Te juro, ni siquiera me reí Pero quizás porque estaba en este Cuando pasó todo esto Yo estaba en esta situación mental Entonces ni siquiera me pude reír No sé, me pareció como desagradable Me pareció Es un papelón","Es como que un bodrio que soy. Lo de Miley, ponele, ni siquiera es que me puedo reír. Te juro, ni siquiera me reí. Pero quizás porque estaba en este... Cuando pasó todo esto, yo estaba en esta situación mental. Entonces ni siquiera me pude reír. No sé, me pareció como desagradable. Me pareció... Es un papelón.",0.0429,0.0678,0.967,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0165,clip_0165,me parece que siempre hablo mucho de la investidura presidencial ¿ves que es un bodrio? si me pongo a hablar de esto más allá de todo hay que tener ese respeto y que es difícil tenerlo así,"Me parece que siempre hablo mucho de la investidura presidencial. ¿Ves que es un podrio? Si me pongo a hablar de esto. Más allá de todo, hay que tener ese respeto y que es difícil tenerlo así.",0.0054,0.027,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0166,clip_0166,respeto cuando de repente le falta respeto poner al alien maría becerra no sé qué y entra en un juego como de igual a igual cuando es el presidente de la nación viste es difícil que esto que lo otro y con esto,"Cierto respeto cuando de repente le falta respeto ponerle a Lali, a María Becerra o no sé qué Y entra en un juego como de igual a igual cuando es el presidente de la nación, viste Es difícil, casi esto que lo otro Y con esto, boludo",0.1244,0.186,1.0909,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0167,clip_0167,"boludo. Esto ya es demasiado. Está bien, igual dentro de todo, viste, es como que...","boludo. Esto ya es demasiado. Está bien, igual dentro de todo es como que...",0.0789,0.0667,0.9211,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0168,clip_0168,"Todo el mundo dice, bueno, no es corrupción, no es esto, no es... ¿Está bien? Sí.","Todo el mundo dice, bueno, no es corrupción, no es esto, está bien, sí.",0.0845,0.125,0.9155,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0169,clip_0169,"No, pero boludo, está hablando, al final me reía, de que le va a dar paquetazos en la cara a una mujer, a una dama. No, no me voy a poner en esa boluda.","No, pero boludo, está hablando. Al final me rella. De que le va a dar paquetazos en la cara a una mujer, a una dama. No, no me voy a poner en esa.",0.0625,0.0588,0.9583,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0170,clip_0170,"Pero no sé, como que me da como cringe Como impresión, como que es algo que yo no debería estar escuchando Claramente ese audio no fue para que yo lo escuche O sea, me parece bien si la chica disfrutaba de escuchar eso Y decía, ay te voy a dar jugo, te voy a dar jugo","boludo, pero no sé, como que me da como cringe, como impresión, como que es algo que yo no debería estar escuchando. Claramente ese audio no fue para que yo lo escuche. O sea, me parece bien si la chica disfrutaba de escuchar eso y decía, ay, te voy a dar jugo, te voy a dar jugo.",0.0267,0.0179,1.0267,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0171,clip_0171,"Hugo, o sea, literal, yo no sabía que esas eran las conversaciones entre...","O sea, literal, yo no sabía que esas eran las conversaciones entre ti.",0.1159,0.1538,0.971,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0172,clip_0172,Comentenme si son así Pero de ser así Qué buena onda que no me tocó ¿No?,"heterosexuales, comentenme si son así pero de ser así, que buena onda que no me tocó no",0.2286,0.125,1.2143,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0173,clip_0173,"boludo, para mí no es normal decir te doy jugo, para mí no es normal ¿y cómo te daría jugos en este momento para que se escapen todas?","boludo, para mí no es normal decir te doy jugo, para mí no es normal ¿y cómo te daría jugos en este momento para que se escapen todas?",0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0174,clip_0174,"Y el chabón, tipo, aparte también, no, era todo muy raro. Porque le decía, ay, no, ni siquiera lo puedo decir, boludo, me da pudor. Pero decía, bueno, el audio es re famoso. Yo voy a poner el audio nomás.","Y el chabón, tipo, aparte también, no, era todo muy raro. Porque le decía, ay, no, ni siquiera lo puedo decir, boludo. Me da pudor. Pero decía, bueno, el audio es re famoso. Yo voy a poner el audio nomás.",0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0175,clip_0175,"Como que te voy a dar un paquetazo y te voy a romper la cara. Y después te doy otro paquetazo y te rompo la cara de vuelta. Y no, y te saco la cara.","Como que te voy a dar un paquetazo y te voy a romper la cara. Y después te doy otro paquetazo y te rompo la cara de vuelta. Y no, y te la... No, y te saco la cara.",0.0764,0.1143,1.0764,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0176,clip_0176,"Era como, la naricita dónde está, dónde está la naricita.","Era como, ¿la naricita dónde está? ¿Dónde está la naricita?",0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0177,clip_0177,Yo de un paquetazo te saco la cara y con otro te lo vuelvo a poner.,de un paquetazo te saco la cara y con otro te lo vuelvo a poner y ves,0.1364,0.1875,1.0455,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0178,clip_0178,"Después te lo pego con, bueno, ya sabemos con qué, plim, plim, plim, plim. O sea... Igual te voy a dar un paquetazo en la...","Después te lo pego con, bueno, ya sabemos con qué plin, plin, plin, plin. O sea... Igual te voy a dar un paquetazo en la...",0.036,0.16,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0180,clip_0180,"Y empiezan a cantar el jingle de Boligoma. No que la gotita pega, nada, nada, lo despega. No, cantaron otro.","Y ya recostuso, pegándotela toda con la leche. Vomito, me vomito el primer biberón. Y empiezan a cantar el jingle de boligoma. No que la gotita pega, nada, nada lo despega, no, cantaron otro.",0.7921,0.7,1.7921,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0181,clip_0181,"Pero no me acuerdo La boligoma ¿Cómo es? Bueno, no sé Canta el jingle de la boligoma Ponémelo acá Goma, goma, goma","pero no me acuerdo con la boligoma. ¿Cómo es este? Bueno, no sé, canta el jingle de la boligoma. Ponémelo acá. Goma, goma, goma, goma, goma, goma.",0.2202,0.2273,1.2202,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0184,clip_0184,"es como demasiado, es el presidente de la nación. O sea, yo no sé","Es como demasiado... Es el presidente de la nación. O sea, yo no sé...",0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0186,clip_0186,Que tuvimos Y una vez lo hablé Con una chica uruguaya Que no voy a decir quién Pero igual tampoco Pero no importa Porque viste Para que no haya pica Pero que me dijo Como no entiendo Cómo ganan los showceros Como que en Uruguay Votan como siempre Al más conservador El que menos quilombos tiene ¿Entendés? Nosotros cuanto más shows Hacen y más perros,que tuvimos y una vez lo hablé con una chica uruguaya que no voy a decir quién pero igual tampoco pero no importa porque viste para que no haya pica pero que me dijo como no entiendo cómo ganan los shows eros como que en uruguay votan como siempre al más conservador el que menos quilombos tienen nosotros cuanto más shows hacen y más perros,0.0287,0.0615,0.9799,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0188,clip_0188,"Ahí habría que hacer una tesis sobre la historia argentina y como... Bueno, también me dieron muchas ganas de hablar de eso, boludo. Y quizás lo hago.","Ahí habría que hacer una tesis sobre la historia argentina y como... Bueno, también me dieron muchas ganas de hablar de eso, boludo. Y quizás lo hago. Eso...",0.028,0.037,1.028,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0189,clip_0189,"Eso tendría que haber hecho en vez de esto hoy. Pero no, no voy a grabar todo el video de vuelta. Yo tengo horarios que cumplir, ¿entendés? O sea, bueno, me olvidé de lo que estaba.","Eso tendría que haber hecho en vez de esto hoy. Pero no, no voy a grabar todo el video de vuelta. Yo tengo horarios que cumplir, ¿entendés? O sea, bueno, me olvidé lo que estaba.",0.0174,0.0278,0.9826,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0190,clip_0190,"Bueno, en fin. No puedo creer que sigan la construcción a esta hora. Ay no, me estoy haciendo tapping. No no no.","Bueno, en fin. No puedo creer que sea en la construcción a esta hora. Ay, no, me estoy haciendo tapping. No, no, no.",0.0377,0.0909,1.0094,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0191,clip_0191,"Yo ya he perdido la cordura totalmente, ¿entendés? Por eso no me puedo enfocar, boludo. Tipo, literal, cantan el jingle de la boligoma. ¿Cómo querés que me río? O sea, sí me río, pero es como con un horror. O sea, ni siquiera tengo ganas. No. Y la gente es grande.","Yo ya he perdido la cordura totalmente Por eso no me puedo enfocar, boludo Tipo, literal, cantan el jingle de la boligoma ¿Cómo querés que me ríe? O sea, sí me río, pero es como Con un horror, o sea, ni siquiera tengo ganas, no Y la gente grande el jac...",0.081,0.098,0.9798,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0193,clip_0193,un poquito mejor. ¿En qué situación estamos? ¿Por qué no lo aumentan los jubilados? ¿Tenemos novedades de eso? Bueno.,¿En qué situación estamos? ¿Por qué no lo aumentan los jubilados? ¿Tenemos novedades de eso?,0.211,0.2105,0.789,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0195,clip_0195,"de derecha, de facho de mierda. Entonces yo digo, basta, los odio a todos.","de derecha, de facho de mierda, entonces yo digo, basta, los odio a todos.",0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0196,clip_0196,"pasa a veces que hay días donde odian a todo el mundo a mí hacía rato que no me pasaba, realmente hacía rato como que venía como en una como una etapa con la obra y todo como","¿Qué les pasa a veces que hay días donde odian a todo el mundo? A mí hacía rato que no me pasaba, ¿eh? Realmente hacía rato como que venía como en una etapa con la obra y todo como...",0.1156,0.1316,1.0116,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0197,clip_0197,"Entender como, bueno, que el otro puede tener sus errores y que, qué sé yo, y como, viste, que esto, que lo otro. Sí, me siento con cero tolerancia. Bueno, porque creo que, bueno, se me ha agotado. O sea, también...","entender como bueno, que el otro puede tener sus errores y que qué sé yo, y como viste que lo siento con el otro. Sí, me siento con cero tolerancia. Bueno, porque creo que, bueno, se me ha agotado, o sea, también...",0.0558,0.0976,1.0254,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0198,clip_0198,"Uno tiene paciencia hasta que ya no la tiene. Estoy hasta acá, hasta acá, hasta acá. O sea, yo puedo tener paciencia, pero también es un recurso no renovable.","Uno tiene paciencia hasta que ya no la tiene. Estoy hasta acá, hasta acá, hasta acá. O sea, yo puedo tener paciencia, pero también es un recurso no renovable.",0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0199,clip_0199,"O sea, es renovable, pero como que tarda un poco, tampoco tira tanto de la cuerda, porque en un momento se corta el violín, ¿entendés? Bueno, bueno, por eso no puedo tomarme nada en serio, boludo. No, y la otra era lo de Emilia Mernes, pero no...","O sea, es renovable, pero como que tarda un poco. Tampoco tire tanto de la cuerda, porque en un momento se corta el piolín, ¿entendés? Bueno, bueno, por eso no puedo tomarme nada en serio, boludo. No, y la otra era lo de Emilia Mernes, pero no.",0.0087,0.0426,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0200,clip_0200,"No dijo nada, o sea, básicamente, como que, no sé, no me llaman la atención las noticias, ¿viste? Estoy como, como la cabeza en otro lado, ¿entendés? Ay, qué cagada de video, ay no, Dios mío.","no dijo nada, o sea, básicamente, como que, no sé, no me llaman la atención las noticias, viste, estoy como, como en la cabeza en otro lado, ¿entendés? Ay, qué cagada de video, ay, no, Dios mío.",0.0171,0.0278,1.0171,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0201,clip_0201,"ponerme a llorar en el video y ya, no, y ya tipo, no, Victoria me prohíbe subirlo. Chicos, si puedo decirles algo con este video, al que les sirva, es normal.",ponerme a llorar en el video y ya no y ya tipo no victoria me prohíbe subirlo chicos si puedo decirles algo con este vídeo al que les sirva es normal y vamos,0.0604,0.0968,1.0537,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0202,clip_0202,"Vamos a pasar por esto varias veces en la vida. Y sé que no da mucho ánimo la frase. Pero también va a haber muchos otros momentos donde no estemos así. O sea, porque también los existen, ¿entendés?","Vamos a pasar por esto varias veces en la vida. Y sé que no da mucho ánimo la frase. Pero también va a haber muchos otros momentos donde no estemos así, o sea, porque también los existen, ¿entendés?",0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0203,clip_0203,"Lo damos por garantizado, ¿viste? O sea, son momentos. La vida es una colección.","Lo damos por garantizado, ¿viste? O sea, son momentos... La vida es una colección...",0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0204,clip_0204,de momentos. Momentos lindos y momentos de mierda. Y cuando hay un momento de mierda lo tenés que pasar y te lo tenés que bancar. El tema es que no me lo banco. No me lo banco.,"de momentos, momentos lindos y momentos de mierda y cuando hay un momento de mierda lo tenés que pasar y te lo tenés que bancar. El tema es que no me lo banco, no me lo banco.",0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0205,clip_0205,"¿Lloras? Ay, no, no. Codiendo. No.","¿Llorás? ¡Ay, no, no! ¡Jodiendo! ¡No!",0.0741,0.3333,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0206,clip_0206,"Pero aparte, tipo, es una cuestión muy caprichosa, muy de nene de dos años. Tipo, bueno, no me lo banco. No me lo banco.","Pero aparte, tipo, es una cuestión muy caprichosa, muy de nene de dos años. Tipo, bueno, no me lo banco. No me lo banco.",0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0207,clip_0207,"¿Entendés? Tipo, sí, ¿qué haces? O sea, ¿qué te queda? ¿Otra? No, ¿entendés? O sea, sí.","¿Entendés? Sí, ¿qué haces? O sea, ¿te queda otra? No, ¿entendés? O sea, sí.",0.1268,0.125,0.8732,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0208,clip_0208,"Bancate la, levantate, ¿entendés? Y sacudite un poquito el polvo, ¿entendés? Y seguí. O sea, mirá, me lo digo a mí mismo, te lo juro. Estoy haciendo una cosa rarísima con la cámara. Lo siento, chicos. Levantate y seguí.","Bancatela, levantate, ¿entendés? Y sacudite un poquito el polvo, ¿entendés? Y seguí. O sea, mirá, me lo digo a mí mismo. Te lo juro. Estoy haciendo una cosa rarísima con la cámara. Lo siento, chicos. Levantate y seguí.",0.0049,0.0513,0.9951,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0209,clip_0209,"Seguí, no murió nadie, qué sé yo, y en algún momento sí, o sea, hay gente que se va a morir.","Seguí, no murió nadie, qué sé yo, y en algún momento sí, o sea, hay gente que se va a morir.",0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0210,clip_0210,Y todos nos vamos a morir. Pero esto ya lo repasamos mil veces. Lo tenemos claro. Lo sabemos. Y hay que ir para adelante.,Y todos nos vamos a morir. Pero esto ya lo repasamos mil veces. Lo tenemos claro. Lo sabemos. Y hay que ir para adelante.,0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0212,clip_0212,"cosas, ¿entendés? Las cosas lindas que hay, que también está lleno de cosas lindas. Esta gira me dio muchísimas cosas lindas. O sea, pude ir a un montón de lugares, hacer la obra para un montón de personas, es un éxito, le está yendo increíble al nacional, no promociona",entendés las cosas lindas que hay que también está lleno de cosas lindas esta gira me dio muchísimas cosas lindas o sea pudiera un montón de lugares hacer la obra para un montón de personas es un éxito le está siendo increíble al nacional no promociona,0.0463,0.102,0.973,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0213,clip_0213,"gira. Este fin de voy a estar en Chile, el otro fin de, bueno no sé si el otro, sí creo que es el otro, voy a estar en el Nacional que ya está casi lleno así que quedan las últimas entradas.",gira este fin de voy a estar en en chile el otro fin de bueno no sé si el otro sí creo que el otro voy a estar en el nacional que ya está casi lleno así que quedan las últimas,0.0815,0.0714,0.9511,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0214,clip_0214,"También como disfrutar de todo esto. Y bueno, tuve un fin de semana choto. O sea, y bueno, tengo algunas cosas que resolver, como todos. Y todo va a estar bien. No sé si todo va a estar bien realmente.","También como disfrutar de todo esto. Y bueno, tuve un fin de semana choto. O sea, y bueno, y tengo algunas cosas que resolver, como todos. Y todo va a estar bien. No sé si todo va a estar bien.",0.0625,0.05,0.9583,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0215,clip_0215,"realmente. Pero sí, o sea, hay más soluciones que otra cosa y eventualmente todo va a estar bien. Pero no sé, no puedo prometerlo tampoco, porque puede no estar bien, perdón.","realmente. Pero sí, o sea, hay más soluciones que otra cosa y eventualmente todo va a estar bien. Pero no sé, no puedo prometerlo tampoco porque puede no estar bien, perdón.",0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0216,clip_0216,contar porque nosotros no podemos olvidar que el mundo existe cosas buenas y cosas malas la verdad,contar porque nosotros no podemos olvidar que el mundo existe cosas buenas y cosas malas la verdad o sea cierto,0.1327,0.1765,1.1327,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0217,clip_0217,"tenemos nada. O sea, lo único cierto que tenemos no lo quiero decir porque ya se torna en un loop, ¿entendés? Oscuro que al final me termino yendo yo por el coso y los arrastro a ustedes. No, una",tenemos nada o sea lo único cierto que tenemos no lo quiero decir porque ya se torna en un loop entendés oscuro que al final me termino yendo yo por el coso y los arrastro a ustedes no una,0.0,0.0,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0218,clip_0218,desgracia de vídeo. Acá la gente se me va de suscribir. Peor que cuando dije lo de Baulete.,"desgracia de vídeo. No, ¿ves? Acá la gente se me va a desuscribir. Peor que cuando dije lo de Bobletti.",0.1591,0.2778,1.1023,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0219,clip_0219,"chicos, voy a cerrar acá no me interesan las otras noticias, lo siento la tesis de Gran Hermano, vayan a verla porque la hice la hice antes de que...","chicos, voy a cerrar acá no me interesan las otras noticias, lo siento la tesis de gran hermano, vayan a verla porque la hice la hice antes de que suba",0.035,0.0345,1.035,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0220,clip_0220,"sucediera. Estoy muy adelantado para la época, seguro. No, me tengo que tirar el autoestima para arriba porque yo vengo muy abajo, entonces tengo que compensar. Creo que no funciona tampoco eso, pero bueno. Ya está, Pablo, es hora de cerrar la...",estoy muy adelantado para la época y seguro no me tengo que tirar el autoestima para arriba porque yo vengo tengo muy vengo muy abajo entonces tengo que compensar creo que no funciona tampoco eso pero bueno ya está pablo es hora de cerrar la,0.1202,0.119,1.0343,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0221,clip_0221,"neurosis es muy difícil de cerrar, chicos. Pero me voy a hacer cosas. Y el hacer cosas detiene tu neurosis. Así que, manténganse en movimiento. Es lo único que les puedo decir. A mí me lo digo.",neurosis es muy difícil de cerrar chicos pero me voy a hacer cosas y el hacer cosas detiene tu neurosis así que manténganse el movimiento es lo único que les puedo decir a mí me lo digo,0.0054,0.027,1.0,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0222,clip_0222,Un beso enorme y nos vemos muy pronto en un próximo video.,"Un beso enorme y nos vemos muy pronto en un próximo video. Sophie Maure. Yo tengo tono, todo así es un quilombo esto. Sophie Maure. Sophie Maure reapareció. Era una youtuber que era edgy. Era tipo emo. Y nada, qué onda. No sé qué. Scary.",2.9474,2.75,3.9474,computed,
f09__ESTOY_EN_UN_BROTE_PERDON,f09::ESTOY EN UN BROTE PERDON::clip_0223,clip_0223,"literalmente después desapareció y de repente ahora apareció monísima, divina, medio fit, como que, no sé, o te hago yoga, no sé. A mí me entretenían los videos, yo tipo me puse a ver los de...","Literalmente después desapareció y de repente ahora apareció monísima, divina, medio fit, como que, no sé, te hago yoga. No sé, a mí me entretenían los videos, yo tipo me puse a ver los de...",0.011,0.0278,0.989,computed,
f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0015,clip_0015,"Francisco, yo lo he llevado millones de veces ahí, pero bueno, qué sé yo.","Francisco, yo lo he llevado millones de veces ahí, pero bueno, qué sé yo.",0.0,0.0,1.0,computed,
f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0019,clip_0019,creo que en la pandemia dije voy a,"Creo que en la pandemia, dije, voy a...",0.0,0.0,1.0,computed,
f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0020,clip_0020,escribir mi visión de quién fue papá.,escribir mi visión de quién fue papá.,0.0,0.0,1.0,computed,
f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0021,clip_0021,"Porque se dijeron muchas mentiras, muchas descalificaciones.","porque se dijeron muchas mentiras, muchas descalificaciones.",0.0,0.0,1.0,computed,
f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0024,clip_0024,"Porque a partir de que yo me metí en política, él recibió...","porque a partir de que yo me metí en política, él recibió...",0.0,0.0,1.0,computed,
f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0025,clip_0025,"indirectamente una cantidad de ataques y de simbolismos que él, por supuesto,","indirectamente una cantidad de ataques y de simbolismos que él, por supuesto,",0.0,0.0,1.0,computed,
f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0028,clip_0028,mucho porque yo salí a disputar el poder en la Argentina tratando de generar un cambio entonces creo que fue,"mucho porque yo salí a disputar el poder en la Argentina tratando de generar un cambio, entonces creo que fue",0.0,0.0,1.0,computed,
f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0030,clip_0030,"Insisto, más allá de que yo ahí describo que él es gran responsable de haber hecho...","Insisto, más allá de que yo ahí describo que él es gran responsable de haber hecho...",0.0,0.0,1.0,computed,
f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0033,clip_0033,Y la verdad es que fue un ejercicio sanador.,Y la verdad es que fue un ejercicio sanador.,0.0,0.0,1.0,computed,
f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0034,clip_0034,"logré, creo yo, que él se vaya de este mundo sin que yo esté distanciado de él. Yo no dejé que él apese.","Yo logré, creo yo, que él se vaya de este mundo sin que yo esté distanciado de él. Yo no dejé que él apes...",0.04,0.087,1.02,computed,
f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0037,clip_0037,permanente de tensión. Pero la verdad es que igualmente quedé muy dolido.,Permanente tensión. Pero la verdad es que igualmente quedé muy dolido.,0.0423,0.0833,0.9577,computed,
