applied_at,video_id,clip_id,action,confidence,patch_count,text_before,text_after,reason,notes
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0095,keep,medium,0,"Queremos, queremos. Sí, queremos. Hacemos el cambio. Sí, queremos. Pero... Sí, queremos.","Queremos, queremos. Sí, queremos. Hacemos el cambio. Sí, queremos. Pero... Sí, queremos.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0096,keep,medium,0,"Deberíamos... Pero si es importante... Desde acá no, desde ahí. No, claro. Tenés que ir allá. Porque...","Deberíamos... Pero si es importante... Desde acá no, desde ahí. No, claro. Tenés que ir allá. Porque...",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0097,keep,medium,0,"pero te empodera el lugar, ¿viste? Bueno, es un segundito. Vamos. ¿Ok? Claro.","pero te empodera el lugar, ¿viste? Bueno, es un segundito. Vamos. ¿Ok? Claro.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0098,keep,high,0,Me gustaría entrar con música.,Me gustaría entrar con música.,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0099,patch,medium,1,"Mario Pergolini y yo... Ok, ok. Gracias, Guillemín. Por favor, es un placer.","Mario Pergolini y yo... Gracias, Guillemín. Por favor, es un placer.","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0100,keep,medium,0,"Sí, ok, perfecto. Bueno. Yo ya estoy acá, digamos. Sí, que no se te ve, se te ve, Mario, se te ve.","Sí, ok, perfecto. Bueno. Yo ya estoy acá, digamos. Sí, que no se te ve, se te ve, Mario, se te ve.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0101,patch,high,0,"Bueno, va a ingresar nada más y nada menos que Mario Pergolini.","Bueno, va a ingresar nada más y nada menos que Mario Pergolini.","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0102,keep,high,0,¡Vamos!,¡Vamos!,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0103,keep,medium,0,Divino. Qué lindo era tu programa.,Divino. Qué lindo era tu programa.,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0105,keep,high,0,Gracias.,Gracias.,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0106,patch,high,0,"Gracias, Guille, por invitarme, la verdad. Uy, qué hermoso tenerte acá.","Gracias, Guille, por invitarme, la verdad. Uy, qué hermoso tenerte acá.","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0107,keep,medium,0,¡Muchas gracias! ¡Eres más joven! Mirá si terminás conduciendo.,¡Muchas gracias! ¡Eres más joven! Mirá si terminás conduciendo.,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0108,reject,low,0,están los directores de programas tanto Adrián Suar no mire están todos de vila están todos,,discrepancia o fragmentación alta; no se puede decidir una versión limpia sin inventar,rechazado por criterio conservador
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0109,keep,medium,0,"altos, bajos, medios pero bueno, gracias, muchas gracias no, es un placer","altos, bajos, medios pero bueno, gracias, muchas gracias no, es un placer",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0110,keep,high,0,"Es verdad. Qué fuerte que estés haciendo tele de nuevo, ¿no? No lo esperaba, la verdad que no lo esperaba.","Es verdad. Qué fuerte que estés haciendo tele de nuevo, ¿no? No lo esperaba, la verdad que no lo esperaba.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0111,patch,high,1,"hasta febrero no pensaba que iba a hacerlo. ¿Hasta febrero? Sí, sí, me convencieron.","Hasta febrero no pensaba que iba a hacerlo. ¿Hasta febrero? Sí, sí, me convencieron.","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0112,keep,medium,0,un montón de cosas tuyas. Pero me metí,un montón de cosas tuyas. Pero me metí,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0113,keep,high,0,"a lo loco. No, no me digas. Yo te quiero decir que si yo te estuviera haciendo un programa a vos, yo no te preguntaría.","a lo loco. No, no me digas. Yo te quiero decir que si yo te estuviera haciendo un programa a vos, yo no te preguntaría.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0114,keep,medium,0,"Me gustaría cosas que te incomoden. No, no, no. No, no, no. Perdón.","Me gustaría cosas que te incomoden. No, no, no. No, no, no. Perdón.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0115,keep,medium,0,"Pero ¿por qué intuye que va a haber alguna pregunta incómoda? No, porque cuando dicen investigué mucho. No, oye, todo desde el amor.","Pero ¿por qué intuye que va a haber alguna pregunta incómoda? No, porque cuando dicen investigué mucho. No, oye, todo desde el amor.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0116,reject,low,0,y lo programa gracias a Dios me operé que bien que veo,,discrepancia o fragmentación alta; no se puede decidir una versión limpia sin inventar,rechazado por criterio conservador
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0117,patch,medium,1,"Bueno, acá hablaba bastante mal de la televisión.","Bueno, acá hablaba bastante mal de la televisión...","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0118,keep,medium,0,Que la televisión ya nadie la ve.,Que la televisión ya nadie la ve.,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0119,keep,medium,0,Que la televisión de aire es solamente para gente de más de 50 años.,Que la televisión de aire es solamente para gente de más de 50 años.,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0120,keep,medium,0,Que la juventud no la ve,Que la juventud no la ve,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0121,keep,medium,0,"Sí. Un segundito, que no termine.","Sí. Un segundito, que no termine.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0122,keep,medium,0,Que no tracciona. Que no tracciona. ¿Cuántas cosas? Que está muerta.,Que no tracciona. Que no tracciona. ¿Cuántas cosas? Que está muerta.,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0123,reject,low,0,"El motivo de tu regreso a la televisión. Sí. Yo sé que es muy austero, Adrián, Codrillo.",,discrepancia o fragmentación alta; no se puede decidir una versión limpia sin inventar,rechazado por criterio conservador
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0124,keep,medium,0,Y el grupo... Pero tal vez se abrieron el monedero y hubo un poquito más de plata.,Y el grupo... Pero tal vez se abrieron el monedero y hubo un poquito más de plata.,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0125,keep,medium,0,"No, no, no. Capaz que te generó esto para vos, pero así de cariño. No, no.","No, no, no. Capaz que te generó esto para vos, pero así de cariño. No, no.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0126,patch,medium,1,"Yo punzante preguntando. ¿Eres punzante? No. No, no, no. No. No, no.","Yo punzante preguntando. ¿Yo punzante? No. No, no, no. No. No, no.","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0127,patch,high,1,"No, no, no. Para mí estuvo perfecto. No, Mario. La tele es distinta, ha cambiado. O sea, no es con la época, por ejemplo, de poner a...","No, no, no. Para mí estuvo perfecto. No, Mario. La tele es distinta, ha cambiado. O sea, no es con la época, por ejemplo, de poner...","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0128,keep,medium,0,"No, cambió todo. La verdad que ha cambiado y a eso me refería yo. No que estaban todos muertos porque...","No, cambió todo. La verdad que ha cambiado y a eso me refería yo. No que estaban todos muertos porque...",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0129,patch,medium,1,"gracias a Dios están del otro lado, pero ha cambiado mucho la televisión. La verdad que ya no es como cuando...","Gracias a Dios, están del otro lado. Pero ha cambiado mucho la televisión. La verdad que ya no es como cuando...","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0130,keep,medium,0,"estábamos en los 90, a lo mejor, ¿no? Yo amé la televisión, es verdad, hablando en serio, y cambió todo. Todo cambió.","estábamos en los 90, a lo mejor, ¿no? Yo amé la televisión, es verdad, hablando en serio, y cambió todo. Todo cambió.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0131,reject,low,0,"pero de lo que sí sé que nos pareció muy peor a que vuelvas, de verdad.",,discrepancia o fragmentación alta; no se puede decidir una versión limpia sin inventar,rechazado por criterio conservador
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0132,keep,medium,0,"Quieren también, ¿no?","Quieren también, ¿no?",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0133,keep,high,0,Ahora me toca a mí.,Ahora me toca a mí.,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0134,keep,medium,0,"¡Sí! ¡Sí! Ahora me tocó a mí, tranquilo. No, pero no fue malo. No, no, no, muy bien, muy bien. Pero sé que era lo que me preguntaban todos.","¡Sí! ¡Sí! Ahora me tocó a mí, tranquilo. No, pero no fue malo. No, no, no, muy bien, muy bien. Pero sé que era lo que me preguntaban todos.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0135,keep,medium,0,"Todos los periodistas venían y decían, ¿no estaba muerta? Y yo, no, yo no la tengo.","Todos los periodistas venían y decían, ¿no estaba muerta? Y yo, no, yo no la tengo.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0136,patch,medium,1,"Está bien que hayas vuelto, te juro que es el camino. Bueno, yo te agradezco. Que te vaya bárbaro. Te reagradezco.","Pero está bien que hayas vuelto, te juro que es el camino. Bueno, yo te agradezco. Te reagradezco.","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0137,patch,high,1,"que memorizar toda la... que sos una persona que repasa mucho la letra, que le gusta tener la letra.","que memorizás toda la... que sos una persona que repasa mucho la letra, que le gusta tener la letra.","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0138,keep,high,0,"que te queda en la memoria guiones que ya has leído, que te gusta meterte también en lo que escriben para vos.","que te queda en la memoria guiones que ya has leído, que te gusta meterte también en lo que escriben para vos.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0139,keep,medium,0,"sugerir cambios si, si, estudio mucho o sea, siempre me ven a mi como que","sugerir cambios si, si, estudio mucho o sea, siempre me ven a mi como que",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0140,keep,high,0,"me la paso improvisando y es verdad que a veces improviso, pero depende de los textos.","me la paso improvisando y es verdad que a veces improviso, pero depende de los textos.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0141,keep,medium,0,Historias que el improvisar conspira y en otras ayuda.,Historias que el improvisar conspira y en otras ayuda.,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0142,patch,high,1,últimos proyectos que estoy de verdad están bien escritos que no hace falta improvisar pero si hace falta estudiar mucho,"últimos proyectos que estoy de verdad están bien escritos, que no hace falta improvisar pero sí hace falta estudiar mucho","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0143,keep,high,0,"Y sí, yo estudio. Si no estudias, te perdés goles de media cancha. ¿Y te acordás textos de películas?","Y sí, yo estudio. Si no estudias, te perdés goles de media cancha. ¿Y te acordás textos de películas?",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0144,reject,low,0,una película tuya no por vanidad sino porque gustó la pasa no te pese una parte le decís arriba,,discrepancia o fragmentación alta; no se puede decidir una versión limpia sin inventar,rechazado por criterio conservador
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0145,patch,medium,1,"el texto? Tanto, tanto puede ser, sí. En algunas cosas puede ser que me acuerde texto, sí, sí.","¿El texto? Tanto, tanto puede ser, sí. En algunas cosas puede ser que me acuerde texto, sí, sí.","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0146,patch,medium,1,"Si hay escenas emblemáticas las recuerdo todas. Y si no son emblemáticas, puede ser.","Si hay escenas emblemáticas, las recuerdo todas. Y si no son emblemáticas, puede ser.","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0147,keep,medium,0,Te voy a pasar un pedacito de algunas películas de parte... Y a ver si te acordás cómo sigue.,Te voy a pasar un pedacito de algunas películas de parte... Y a ver si te acordás cómo sigue.,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0148,keep,medium,0,"Era una trama. No, no, no, no. Porque dicen que es de estudiar mucho, mucho. Es verdad, es verdad.","Era una trama. No, no, no, no. Porque dicen que es de estudiar mucho, mucho. Es verdad, es verdad.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0149,keep,high,0,"Te muestro un pedacito del secreto de sus ojos, termina y vos seguís el texto. Y después vemos si seguís así realmente.","Te muestro un pedacito del secreto de sus ojos, termina y vos seguís el texto. Y después vemos si seguís así realmente.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0150,keep,high,0,"Veamos, por favor, señor director. Lo que llamó la atención fue que uno de ellos...","Veamos, por favor, señor director. Lo que llamó la atención fue que uno de ellos...",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0151,patch,high,1,"entró al almacén del pueblo, saludó muy amablemente, pidió una botella de Olsmus.","entró al almacén del pueblo, saludó muy amablemente, pidió una botella de Old Smuggler.","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0152,keep,high,0,y se la fue tomando del pico por la vereda. Le doy la descripción del sujeto.,y se la fue tomando del pico por la vereda. Le doy la descripción del sujeto.,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0153,keep,medium,0,¿Vos decís? Ahí voy al pasillo.,¿Vos decís? Ahí voy al pasillo.,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0154,keep,high,0,con el personaje de Ricardo y le digo...,con el personaje de Ricardo y le digo...,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0155,keep,high,0,"Hay que negarlo todo, Benjamín. A ver, un aplauso.","Hay que negarlo todo, Benjamín. A ver, un aplauso.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0156,keep,medium,0,"A ver si sigue así. Hay que negarlo, Benjamín.","A ver si sigue así. Hay que negarlo, Benjamín.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0157,keep,high,0,"Muy bien, qué memoria. Te aman. Te aman.","Muy bien, qué memoria. Te aman. Te aman.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0158,keep,high,0,A ver si te acordás cómo sigue esta escena. ¿Cuánto le cobraste? 14.000.,A ver si te acordás cómo sigue esta escena. ¿Cuánto le cobraste? 14.000.,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0159,keep,high,0,¡Eh! ¡14.000! ¿Qué problema tenía el aire de la señora? Los filtros.,¡Eh! ¡14.000! ¿Qué problema tenía el aire de la señora? Los filtros.,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0160,reject,low,0,sucio le pusimos gas y puesta a punto general puesta a punto general qué clase,,discrepancia o fragmentación alta; no se puede decidir una versión limpia sin inventar,rechazado por criterio conservador
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0161,patch,high,1,"¿Qué te jodas? Esa puesta a punto. ¿Gas le pusiste o no? Sí, ¿cómo no le voy a poner gas? Siempre le pongo gas.","No te jodas, esa puesta a punto. ¿Gas le pusiste o no? Sí, ¿cómo no le voy a poner gas? Siempre le pongo gas.","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0162,keep,medium,0,Sigue. Y acá yo me acuerdo que le mando la comida.,Sigue. Y acá yo me acuerdo que le mando la comida.,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0163,patch,medium,1,misión y si bueno no me acuerdo la plata que era bueno pero ponerle bueno son cuatro lucas 40 lucas,"Y yo le dije, bueno, no me acuerdo la plata que era. Bueno, quiero poner, bueno, son cuatro lucas, 40 lucas.","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0164,patch,medium,1,no me acuerdo este y me acuerdo que después cuando bueno yo todo aumenta lo mismo también aumenta,"no me acuerdo, y me acuerdo que después, bueno, todo aumenta, lo mío también aumenta.","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0165,patch,medium,1,"y entonces si él me la va a dar y digo no, no, grosero no, con carpa","y entonces él me la va a dar y digo no, no, grosero no, con carpa","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0166,keep,medium,0,"Vale, un poco de culpa, dale. Pero es el 10%, ¿sí? Y aumentó.","Vale, un poco de culpa, dale. Pero es el 10%, ¿sí? Y aumentó.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0167,patch,medium,1,"¿Me matás? Aumento todo, lo mío también aumentó Dale, con carpa, no, no, no, grosso","¿Me matás? Aumentó todo, lo mío también aumentó. Dale, con carpa, no, no, no, grosso.","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0168,keep,medium,0,"Pero con calma, dale.","Pero con calma, dale.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0169,keep,high,0,"Sí, me lleva puesto, eso sí, las horas. Claro. Son 11 horas por día. Un trabajo.","Sí, me lleva puesto, eso sí, las horas. Claro. Son 11 horas por día. Un trabajo.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0170,patch,medium,1,"Un laburo, te gasté un laburo No, no, no","Un laburo. Pegaste un laburo, digamos. No, no, no","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0171,keep,medium,0,"trabajar. No, pero es hermoso explicar. Son 11, pero","trabajar. No, pero es hermoso explicar. Son 11, pero",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0172,keep,medium,0,8 es estar así en una motorhome como una abuela,8 es estar así en una motorhome como una abuela,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0173,patch,medium,1,"que me voy consumiendo como una pasadúa. Y tres se graba, porque preparan y la luz y gol.","que me voy consumiendo como una pasa de uva. Y tres se graba, porque preparan y la luz y...","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0174,keep,medium,0,"De las 11 horas son 3, una se para para comer, o sea son 2.","De las 11 horas son 3, una se para para comer, o sea son 2.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0175,keep,medium,0,hay que estar. ¿Pero qué hacés? ¿Leés? ¿Mandás mensajes? ¿Te ves una película?,hay que estar. ¿Pero qué hacés? ¿Leés? ¿Mandás mensajes? ¿Te ves una película?,ASR seleccionado conservador; sin evidencia fuerte para modificar,
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0176,patch,high,1,"Veo peli... ¿Ves películas? Sí, veo películas, juego a los jueguitos, al Candy Cry...","Veo peli... ¿Ves películas? Sí, veo películas, juego a los jueguitos, al Candy Crush...","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0177,patch,medium,1,de crear un juego o duermo o vienen amigos a visitar me les pido por,"¿Qué nivel estás? Sí, juego o duermo o vienen amigos a visitarme, les pido por","corrección puntual conservadora apoyada por ASR alternativo, contexto cercano o entidades del video",se conserva el registro original y solo se corrige el tramo evidente
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0178,reject,low,0,favor que ven así como estar preso yo creo que no me,,discrepancia o fragmentación alta; no se puede decidir una versión limpia sin inventar,rechazado por criterio conservador
2026-07-09T00:29:10Z,R3f0x1IJvhI,new_discovery::R3f0x1IJvhI::clip_0179,keep,medium,0,"molestes, estoy en rol, no, no. Ya la lista está estudiada, no hay nada que hacer.","molestes, estoy en rol, no, no. Ya la lista está estudiada, no hay nada que hacer.",ASR seleccionado conservador; sin evidencia fuerte para modificar,
