source_id,clip_id,split,speaker,n_frames,source_raw_text,llm_raw_text,suggested_text,action,confidence,char_change_ratio,word_change_ratio,risk_flags,validation_flags,review_status,notes,video_path,video_exists,txt_path,txt_exists,txt_matches_source
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0191,val,f04,100,a veces perdes un amigo fortaleces cuatro amigos,a veces perdes un amigo fortaleces cuatro amigos,a veces perdes un amigo fortaleces cuatro amigos,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0191.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0191.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0192,val,f04,100,que siguen ahi y que te estan bancando uno se mando una cagada,que siguen ahi y que te estan bancando uno se mando una cagada,que siguen ahi y que te estan bancando uno se mando una cagada,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0192.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0192.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0193,val,f04,100,nunca mas gil pero hay cuatro que siguen siendo hermanos,nunca mas gil pero hay cuatro que siguen siendo hermanos,nunca mas gil pero hay cuatro que siguen siendo hermanos,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0193.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0193.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0194,val,f04,100,y a esos hermanos todo,y a esos hermanos todo,y a esos hermanos todo,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0194.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0194.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0195,val,f04,100,charlasad no no charla motivadora loco bueno gente,charlasad no no charla motivadora loco bueno gente,charla sad no no charla motivadora loco bueno gente,corrected,0.94,0.0099,0.1765,jerga,,accept_correction,charlasad es union erronea de charla sad,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0195.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0195.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0196,val,f04,100,vamos a ver el tema maria de serra queria que sepan,vamos a ver el tema maria de serra queria que sepan,vamos a ver el tema maria becerra queria que sepan,corrected,0.9,0.0495,0.1429,nombre_propio|correccion_inferida|requiere_video,,reject_suggestion,maria de serra es error por maria becerra segun contexto de fuente,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0196.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0196.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0197,val,f04,100,que me gusta hablar con ustedes que me gusta darles un consejo,que me gusta hablar con ustedes que me gusta darles un consejo,que me gusta hablar con ustedes que me gusta darles un consejo,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0197.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0197.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0198,val,f04,100,y yo ya se que parezco joven porque me cuido bien,y yo ya se que parezco joven porque me cuido bien,y yo ya se que parezco joven porque me cuido bien,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0198.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0198.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0199,val,f04,100,y porque no tomo alcohol que tambien la recomiendo que no sean pelotudos no tomen alcohol,y porque no tomo alcohol que tambien la recomiendo que no sean pelotudos no tomen alcohol,y porque no tomo alcohol que tambien les recomiendo que no sean pelotudos no tomen alcohol,corrected,0.92,0.0168,0.0625,insulto|correccion_inferida,,accept_correction,la recomiendo no concuerda con destinatario plural,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0199.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0199.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0200,val,f04,100,el alcohol es una mierda y el alcohol,el alcohol es una mierda y el alcohol,el alcohol es una mierda y el alcohol,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0200.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0200.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0201,val,f04,100,es una mierda yo ustedes saben lo que quieran porque es su cuerpo,es una mierda yo ustedes saben lo que quieran porque es su cuerpo,es una mierda yo ustedes hagan lo que quieran porque es su cuerpo,corrected,0.86,0.0462,0.0769,correccion_inferida,,accept_correction,saben no encaja y hagan lo que quieran es la construccion coherente,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0201.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0201.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0202,val,f04,100,su salud pero yo nunca nada,su salud pero yo nunca nada,su salud pero yo nunca nada,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0202.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0202.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0203,val,f04,100,solo cuando salio campeon a seleccion un ferneo y algunas cositas,solo cuando salio campeon a seleccion un ferneo y algunas cositas,solo cuando salio campeona la seleccion un fernet y algunas cositas,corrected,0.9,0.0303,0.2727,jerga|cambio_grande|correccion_inferida,,reject_suggestion,a seleccion y ferneo son errores claros por la seleccion y fernet,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0203.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0203.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0204,val,f04,100,pero nunca nada porro no tampoco,pero nunca nada porro no tampoco,pero nunca nada porro no tampoco,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0204.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0204.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0205,val,f04,100,el porro esta bien dice uno en el chat para mi el porro no esta bien,el porro esta bien dice uno en el chat para mi el porro no esta bien,el porro esta bien dice uno en el chat para mi el porro no esta bien,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0205.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0205.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0206,val,f04,100,perdon disculpeme para mi queres fumar un porro te banco,perdon disculpeme para mi queres fumar un porro te banco,perdon disculpeme para mi queres fumar un porro te banco,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0206.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0206.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0207,val,f04,100,te respeto y para mi,te respeto y para mi,te respeto y para mi,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0207.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0207.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0208,val,f04,100,en mi vida el porro no esta bien no me importa si es natural,en mi vida el porro no esta bien no me importa si es natural,en mi vida el porro no esta bien no me importa si es natural,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0208.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0208.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0209,val,f04,100,yo no quiero porro cerca no me gusta el porro,yo no quiero porro cerca no me gusta el porro,yo no quiero porro cerca no me gusta el porro,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0209.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0209.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0210,val,f04,100,no me gusta el porro y lo digo de una,no me gusta el porro y lo digo de una,no me gusta el porro y lo digo de una,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0210.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0210.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0211,val,f04,100,no tengo que quedar bien con nadie yo les digo lo que yo siento,no tengo que quedar bien con nadie yo les digo lo que yo siento,no tengo que quedar bien con nadie yo les digo lo que yo siento,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0211.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0211.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0212,val,f04,100,si mi mejor amigo fuma porro nunca le voy a decir nada nunca le voy a decir che,si mi mejor amigo fuma porro nunca le voy a decir nada nunca le voy a decir che,si mi mejor amigo fuma porro nunca le voy a decir nada nunca le voy a decir che,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0212.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0212.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0213,val,f04,100,que haces con esa mierda tu cuerpo tu salud te respeto,que haces con esa mierda tu cuerpo tu salud te respeto,que haces con esa mierda tu cuerpo tu salud te respeto,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0213.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0213.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0214,val,f04,100,esta todo viola yo no voy a fumar en mi vida voy a fumar,esta todo viola yo no voy a fumar en mi vida voy a fumar,esta todo viola yo no voy a fumar en mi vida no voy a fumar,corrected,0.88,0.0261,0.0345,jerga|correccion_inferida,,accept_correction,la segunda ocurrencia debe mantener la negacion,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0214.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0214.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0215,val,f04,100,dijo porno no el porno es lo mismo que me gusta el porno lo banco el porro no banco,dijo porno no el porno es lo mismo que me gusta el porno lo banco el porro no banco,dijo porno no el porno es lo mismo que me gusta el porno lo banco el porro no banco,uncertain,0.42,0.0,0.0,jerga|correccion_inferida|posible_alucinacion,,reject_suggestion,posible confusion entre porro y porno pero no hay confianza suficiente,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0215.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0215.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0216,val,f04,100,no me gusta el porro la marihuana eso no me gusta,no me gusta el porro la marihuana eso no me gusta,no me gusta el porro la marihuana eso no me gusta,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0216.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0216.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0217,val,f04,100,nunca me gusto nunca senti que la necesites,nunca me gusto nunca senti que la necesites,nunca me gusto nunca senti que la necesite,corrected,0.91,0.0118,0.125,correccion_inferida,,accept_correction,necesites no concuerda con primera persona,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0217.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0217.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0218,val,f04,100,para mi te lleva a un lugar donde,para mi te lleva a un lugar donde,para mi te lleva a un lugar donde,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0218.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0218.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0219,val,f04,100,no sos vos donde,no sos vos donde,no sos vos donde,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0219.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0219.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0220,val,f04,100,no se no sos vos,no se no sos vos,no se no sos vos,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0220.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0220.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0221,val,f04,100,pero bueno no quiero entrar en esa discusion porque es personal es personal nunca no vamos a poner de acuerdo,pero bueno no quiero entrar en esa discusion porque es personal es personal nunca no vamos a poner de acuerdo,pero bueno no quiero entrar en esa discusion porque es personal es personal nunca nos vamos a poner de acuerdo,corrected,0.96,0.0046,0.05,,,accept_correction,no vamos es error claro por nos vamos,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0221.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0221.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0222,val,f04,100,nunca no vamos a poner de acuerdo de unico que les puedo agregar es,nunca no vamos a poner de acuerdo de unico que les puedo agregar es,nunca nos vamos a poner de acuerdo lo unico que les puedo agregar es,corrected,0.94,0.037,0.1429,,,accept_correction,no vamos y de unico son errores claros por nos vamos y lo unico,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0222.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0222.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0223,val,f04,100,yo tomo alcohol para desinhibirme amigo y si mejor no aprendes,yo tomo alcohol para desinhibirme amigo y si mejor no aprendes,yo tomo alcohol para desinhibirme amigo y si mejor no aprendes,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0223.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0223.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0224,val,f04,100,a desinhibirte sin la necesidad de alcohol y si mejor no aprendes a soltarte,a desinhibirte sin la necesidad de alcohol y si mejor no aprendes a soltarte,a desinhibirte sin la necesidad de alcohol y si mejor no aprendes a soltarte,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0224.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0224.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0225,val,f04,100,sin necesitar tomar nada en mi opinion eh,sin necesitar tomar nada en mi opinion eh,sin necesitar tomar nada en mi opinion eh,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0225.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0225.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0226,val,f04,100,arrancas a los djs sos timido te cuesta a los djs,arrancas a los djs sos timido te cuesta a los djs,arrancas a los 16 sos timido te cuesta a los 16,corrected,0.82,0.1042,0.1818,numero|cambio_grande|correccion_inferida,,reject_suggestion,djs parece error por 16 segun contexto inmediato,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0226.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0226.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0227,val,f04,100,si no tomo alcohol no me encargo una mina bueno el problema,si no tomo alcohol no me encargo una mina bueno el problema,si no tomo alcohol no me encaro una mina bueno el problema,corrected,0.93,0.0085,0.0833,jerga,,accept_correction,encargo es error claro por encaro,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0227.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0227.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0228,val,f04,100,esta en tu seguridad,esta en tu seguridad,esta en tu seguridad,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0228.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0228.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0229,val,f04,100,que tenes que meterte alcohol para encararte una mina yo no te van,que tenes que meterte alcohol para encararte una mina yo no te van,que tenes que meterte alcohol para encararte una mina yo no te van,uncertain,0.34,0.0,0.0,correccion_inferida|posible_alucinacion,,reject_suggestion,yo no te van parece dañado pero no hay alternativa segura,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0229.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0229.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0230,val,f04,100,yo sabre que te voy a decir andad a poco intentadlo de a poco date tiempo,yo sabre que te voy a decir andad a poco intentadlo de a poco date tiempo,sabes que te voy a decir anda de a poco intentalo de a poco date tiempo,corrected,0.84,0.0556,0.25,cambio_grande|correccion_inferida,,reject_suggestion,sabre andad e intentadlo son errores claros para el registro rioplatense,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0230.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0230.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0231,val,f04,100,a los 16 años por ahi no estas listo para encararte una persona es dificil encarar,a los 16 años por ahi no estas listo para encararte una persona es dificil encarar,a los 16 años por ahi no estas listo para encararte una persona es dificil encarar,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0231.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0231.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0232,val,f04,100,a todos nos cuesta encarar sobrio,a todos nos cuesta encarar sobrio,a todos nos cuesta encarar sobrio,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0232.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0232.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0233,val,f04,100,mas dificil todavia pero yo,mas dificil todavia pero yo,mas dificil todavia pero yo,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0233.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0233.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0234,val,f04,100,nunca te voy a decir entonces anda ponerte en pedo,nunca te voy a decir entonces anda ponerte en pedo,nunca te voy a decir entonces anda a ponerte en pedo,corrected,0.92,0.0196,0.0476,jerga|correccion_inferida,,accept_correction,falta a en la construccion anda a ponerte,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0234.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0234.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0235,val,f04,100,y encarar porque esa no es la solucion en la vida no vas a estar toda la vida en pedo,y encarar porque esa no es la solucion en la vida no vas a estar toda la vida en pedo,y encarar porque esa no es la solucion en la vida no vas a estar toda la vida en pedo,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0235.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0235.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0236,val,f04,100,para poder solucionar tus problemas porque tal vez estoy en pedo,para poder solucionar tus problemas porque tal vez estoy en pedo,para poder solucionar tus problemas porque tal vez estoy en pedo,uncertain,0.48,0.0,0.0,jerga|correccion_inferida,,reject_suggestion,posible error en tal vez pero no hay confianza suficiente,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0236.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0236.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0237,val,f04,100,no en la vida vas a estar la mayor parte de tu vida sobrio y vas a tener que aprender,no en la vida vas a estar la mayor parte de tu vida sobrio y vas a tener que aprender,no en la vida vas a estar la mayor parte de tu vida sobrio y vas a tener que aprender,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0237.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0237.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0238,val,f04,100,a resolver los problemas sobrio entonces por que mejor no mejoras tu lado sobrio,a resolver los problemas sobrio entonces por que mejor no mejoras tu lado sobrio,a resolver los problemas sobrio entonces por que mejor no mejoras tu lado sobrio,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0238.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0238.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0239,val,f04,100,antes de trabajar en el lado ebrio si quieren tomar,antes de trabajar en el lado ebrio si quieren tomar,antes de trabajar en el lado ebrio si quieren tomar,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0239.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0239.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0240,val,f04,100,tomen con precaucion si quieren fumar fumen con precaucion yo no me voy a meter,tomen con precaucion si quieren fumar fumen con precaucion yo no me voy a meter,tomen con precaucion si quieren fumar fumen con precaucion yo no me voy a meter,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0240.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0240.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0241,val,f04,100,en la vida de nadie simplemente les estoy diciendo que es lo que hago yo,en la vida de nadie simplemente les estoy diciendo que es lo que hago yo,en la vida de nadie simplemente les estoy diciendo que es lo que hago yo,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0241.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0241.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0242,val,f04,100,que consumo yo que no consumo yo yo consumo vegetales ahora bueno por la velada,que consumo yo que no consumo yo yo consumo vegetales ahora bueno por la velada,que consumo yo que no consumo yo yo consumo vegetales ahora bueno por la velada,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0242.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0242.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0243,val,f04,100,carnes pero despues voy a volver a consumir vegetales porque me encanta ser vegetariano,carnes pero despues voy a volver a consumir vegetales porque me encanta ser vegetariano,carnes pero despues voy a volver a consumir vegetales porque me encanta ser vegetariano,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0243.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0243.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0244,val,f04,100,consumo vegetales consumo agua,consumo vegetales consumo agua,consumo vegetales consumo agua,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0244.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0244.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0245,val,f04,100,y consumo cero drogas cero alcohol y me encanta porque tengo 31 años,y consumo cero drogas cero alcohol y me encanta porque tengo 31 años,y consumo cero drogas cero alcohol y me encanta porque tengo 31 años,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0245.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0245.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0246,val,f04,100,y parezco de 28,y parezco de 28,y parezco de 28,keep,0.88,0.0,0.0,,,keep_raw,,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0246.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0246.txt,True,True
CHARLA SOBRE EL AMOR Y EL DESAMOR,clip_0247,val,f04,100,yo creo sin el video de 28 de 40 nada eso no entro,yo creo sin el video de 28 de 40 nada eso no entro,yo creo sin el video de 28 de 40 nada eso no entro,uncertain,0.28,0.0,0.0,numero|correccion_inferida|posible_alucinacion|requiere_video,,reject_suggestion,frase final poco clara sin alternativa segura,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0247.mp4,True,data/clips/CHARLA SOBRE EL AMOR Y EL DESAMOR/clip_0247.txt,True,True
