source_id,clip,original_roi_path,variant_roi_path,variant,shape,dtype,status,reason
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0156,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0156.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0156.npz,lower_face_resized96,142x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0157,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0157.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0157.npz,lower_face_resized96,127x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0158,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0158.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0158.npz,lower_face_resized96,96x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0159,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0159.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0159.npz,lower_face_resized96,145x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0160,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0160.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0160.npz,lower_face_resized96,102x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0161,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0161.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0161.npz,lower_face_resized96,88x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0162,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0162.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0162.npz,lower_face_resized96,112x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0163,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0163.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0163.npz,lower_face_resized96,162x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0164,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0164.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0164.npz,lower_face_resized96,119x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0165,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0165.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0165.npz,lower_face_resized96,134x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0166,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0166.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0166.npz,lower_face_resized96,106x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0167,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0167.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0167.npz,lower_face_resized96,127x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0168,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0168.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0168.npz,lower_face_resized96,111x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0169,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0169.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0169.npz,lower_face_resized96,112x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0170,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0170.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0170.npz,lower_face_resized96,87x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0171,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0171.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0171.npz,lower_face_resized96,115x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0172,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0172.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0172.npz,lower_face_resized96,146x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0173,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0173.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0173.npz,lower_face_resized96,130x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0174,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0174.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0174.npz,lower_face_resized96,109x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0175,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0175.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0175.npz,lower_face_resized96,162x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0176,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0176.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0176.npz,lower_face_resized96,107x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0177,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0177.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0177.npz,lower_face_resized96,139x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0178,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0178.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0178.npz,lower_face_resized96,102x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0179,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0179.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0179.npz,lower_face_resized96,97x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0180,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0180.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0180.npz,lower_face_resized96,127x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0181,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0181.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0181.npz,lower_face_resized96,85x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0182,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0182.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0182.npz,lower_face_resized96,116x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0183,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0183.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0183.npz,lower_face_resized96,125x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0184,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0184.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0184.npz,lower_face_resized96,150x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0185,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0185.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0185.npz,lower_face_resized96,114x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0186,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0186.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0186.npz,lower_face_resized96,85x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0187,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0187.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0187.npz,lower_face_resized96,97x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0188,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0188.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0188.npz,lower_face_resized96,105x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0189,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0189.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0189.npz,lower_face_resized96,105x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0190,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0190.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0190.npz,lower_face_resized96,112x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0191,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0191.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0191.npz,lower_face_resized96,132x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0192,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0192.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0192.npz,lower_face_resized96,99x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0193,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0193.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0193.npz,lower_face_resized96,142x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0194,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0194.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0194.npz,lower_face_resized96,138x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0195,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0195.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0195.npz,lower_face_resized96,107x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0196,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0196.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0196.npz,lower_face_resized96,108x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0197,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0197.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0197.npz,lower_face_resized96,88x96x96,uint8,ok,
RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI,clip_0198,data/processed/lip_rois/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0198.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/RIVER GANÓ SUFRIENDO VS CIUDAD DE BOLIVAR!!! ALIVI/clip_0198.npz,lower_face_resized96,94x96x96,uint8,ok,
que pasó con Roberto,clip_0000,data/processed/lip_rois/que pasó con Roberto/clip_0000.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0000.npz,lower_face_resized96,255x96x96,uint8,ok,
que pasó con Roberto,clip_0001,data/processed/lip_rois/que pasó con Roberto/clip_0001.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0001.npz,lower_face_resized96,209x96x96,uint8,ok,
que pasó con Roberto,clip_0002,data/processed/lip_rois/que pasó con Roberto/clip_0002.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0002.npz,lower_face_resized96,258x96x96,uint8,ok,
que pasó con Roberto,clip_0003,data/processed/lip_rois/que pasó con Roberto/clip_0003.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0003.npz,lower_face_resized96,258x96x96,uint8,ok,
que pasó con Roberto,clip_0004,data/processed/lip_rois/que pasó con Roberto/clip_0004.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0004.npz,lower_face_resized96,259x96x96,uint8,ok,
que pasó con Roberto,clip_0005,data/processed/lip_rois/que pasó con Roberto/clip_0005.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0005.npz,lower_face_resized96,261x96x96,uint8,ok,
que pasó con Roberto,clip_0006,data/processed/lip_rois/que pasó con Roberto/clip_0006.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0006.npz,lower_face_resized96,254x96x96,uint8,ok,
que pasó con Roberto,clip_0007,data/processed/lip_rois/que pasó con Roberto/clip_0007.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0007.npz,lower_face_resized96,257x96x96,uint8,ok,
que pasó con Roberto,clip_0008,data/processed/lip_rois/que pasó con Roberto/clip_0008.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0008.npz,lower_face_resized96,255x96x96,uint8,ok,
que pasó con Roberto,clip_0009,data/processed/lip_rois/que pasó con Roberto/clip_0009.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0009.npz,lower_face_resized96,260x96x96,uint8,ok,
que pasó con Roberto,clip_0010,data/processed/lip_rois/que pasó con Roberto/clip_0010.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0010.npz,lower_face_resized96,258x96x96,uint8,ok,
que pasó con Roberto,clip_0011,data/processed/lip_rois/que pasó con Roberto/clip_0011.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0011.npz,lower_face_resized96,265x96x96,uint8,ok,
que pasó con Roberto,clip_0012,data/processed/lip_rois/que pasó con Roberto/clip_0012.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0012.npz,lower_face_resized96,257x96x96,uint8,ok,
que pasó con Roberto,clip_0013,data/processed/lip_rois/que pasó con Roberto/clip_0013.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0013.npz,lower_face_resized96,176x96x96,uint8,ok,
que pasó con Roberto,clip_0014,data/processed/lip_rois/que pasó con Roberto/clip_0014.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0014.npz,lower_face_resized96,257x96x96,uint8,ok,
que pasó con Roberto,clip_0015,data/processed/lip_rois/que pasó con Roberto/clip_0015.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0015.npz,lower_face_resized96,258x96x96,uint8,ok,
que pasó con Roberto,clip_0016,data/processed/lip_rois/que pasó con Roberto/clip_0016.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0016.npz,lower_face_resized96,255x96x96,uint8,ok,
que pasó con Roberto,clip_0017,data/processed/lip_rois/que pasó con Roberto/clip_0017.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0017.npz,lower_face_resized96,259x96x96,uint8,ok,
que pasó con Roberto,clip_0018,data/processed/lip_rois/que pasó con Roberto/clip_0018.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0018.npz,lower_face_resized96,198x96x96,uint8,ok,
que pasó con Roberto,clip_0019,data/processed/lip_rois/que pasó con Roberto/clip_0019.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0019.npz,lower_face_resized96,246x96x96,uint8,ok,
que pasó con Roberto,clip_0020,data/processed/lip_rois/que pasó con Roberto/clip_0020.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0020.npz,lower_face_resized96,254x96x96,uint8,ok,
que pasó con Roberto,clip_0021,data/processed/lip_rois/que pasó con Roberto/clip_0021.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0021.npz,lower_face_resized96,257x96x96,uint8,ok,
que pasó con Roberto,clip_0022,data/processed/lip_rois/que pasó con Roberto/clip_0022.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0022.npz,lower_face_resized96,259x96x96,uint8,ok,
que pasó con Roberto,clip_0023,data/processed/lip_rois/que pasó con Roberto/clip_0023.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0023.npz,lower_face_resized96,257x96x96,uint8,ok,
que pasó con Roberto,clip_0024,data/processed/lip_rois/que pasó con Roberto/clip_0024.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0024.npz,lower_face_resized96,189x96x96,uint8,ok,
que pasó con Roberto,clip_0025,data/processed/lip_rois/que pasó con Roberto/clip_0025.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0025.npz,lower_face_resized96,213x96x96,uint8,ok,
que pasó con Roberto,clip_0026,data/processed/lip_rois/que pasó con Roberto/clip_0026.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0026.npz,lower_face_resized96,246x96x96,uint8,ok,
que pasó con Roberto,clip_0027,data/processed/lip_rois/que pasó con Roberto/clip_0027.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0027.npz,lower_face_resized96,97x96x96,uint8,ok,
que pasó con Roberto,clip_0028,data/processed/lip_rois/que pasó con Roberto/clip_0028.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0028.npz,lower_face_resized96,265x96x96,uint8,ok,
que pasó con Roberto,clip_0029,data/processed/lip_rois/que pasó con Roberto/clip_0029.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0029.npz,lower_face_resized96,273x96x96,uint8,ok,
que pasó con Roberto,clip_0030,data/processed/lip_rois/que pasó con Roberto/clip_0030.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0030.npz,lower_face_resized96,261x96x96,uint8,ok,
que pasó con Roberto,clip_0031,data/processed/lip_rois/que pasó con Roberto/clip_0031.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0031.npz,lower_face_resized96,255x96x96,uint8,ok,
que pasó con Roberto,clip_0032,data/processed/lip_rois/que pasó con Roberto/clip_0032.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0032.npz,lower_face_resized96,87x96x96,uint8,ok,
que pasó con Roberto,clip_0033,data/processed/lip_rois/que pasó con Roberto/clip_0033.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0033.npz,lower_face_resized96,263x96x96,uint8,ok,
que pasó con Roberto,clip_0034,data/processed/lip_rois/que pasó con Roberto/clip_0034.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0034.npz,lower_face_resized96,255x96x96,uint8,ok,
que pasó con Roberto,clip_0035,data/processed/lip_rois/que pasó con Roberto/clip_0035.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0035.npz,lower_face_resized96,263x96x96,uint8,ok,
que pasó con Roberto,clip_0036,data/processed/lip_rois/que pasó con Roberto/clip_0036.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0036.npz,lower_face_resized96,255x96x96,uint8,ok,
que pasó con Roberto,clip_0037,data/processed/lip_rois/que pasó con Roberto/clip_0037.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0037.npz,lower_face_resized96,258x96x96,uint8,ok,
que pasó con Roberto,clip_0038,data/processed/lip_rois/que pasó con Roberto/clip_0038.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0038.npz,lower_face_resized96,254x96x96,uint8,ok,
que pasó con Roberto,clip_0039,data/processed/lip_rois/que pasó con Roberto/clip_0039.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/que pasó con Roberto/clip_0039.npz,lower_face_resized96,194x96x96,uint8,ok,
