source_id,clip,split,current_text,asr2_text,wer_current_vs_asr2,cer_current_vs_asr2,token_diff_summary,disagreement_level,reasons
Por qué ya no podemos conversar (y cómo aprender a,clip_0004,train,o directamente como un constante querer demostrar que sabes algo en base a la identidad que te formaste en redes sociales,o directamente como un constante querer demostrar que sabes algo en base a la identidad que te formaste en redes sociales.,0.047619,0.009901,replace: 'sociales' -> 'sociales.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0005,train,y no solo siento esa perdida de conexion de que me pasa que quiero hablar con gente y no termino conectando,y no solo siento esa pérdida de conexión de que me pasa que quiero hablar con gente y lo termino conectando,0.142857,0.034483,replace: 'perdida' -> 'pérdida' | replace: 'conexion' -> 'conexión' | replace: 'no' -> 'lo',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0006,train,sino que tambien me parece aburrido me parece un embole porque es re divertido hablar con personas,"sino que también me parece aburrido, me parece un embole porque es re divertido hablar con personas.",0.176471,0.036585,"replace: 'tambien' -> 'también' | replace: 'aburrido' -> 'aburrido,' | replace: 'personas' -> 'personas.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0007,train,debatir opiniones tener conversaciones interesantes intercambiar puntos,"debatir opiniones, tener conversaciones interesantes, intercambiar puntos.",0.428571,0.046154,"replace: 'opiniones' -> 'opiniones,' | replace: 'interesantes' -> 'interesantes,' | replace: 'puntos' -> 'puntos.'",medium,possible_entity_error
Por qué ya no podemos conversar (y cómo aprender a,clip_0008,train,y ultimamente siento que no se puede claramente esto es a nivel general no es que todas las personas son asi pero veo como un patron,"Y últimamente siento que no se puede. Claramente esto es a nivel general. No es que todas las personas son así, pero veo como un patrón.",0.192308,0.065421,"replace: 'ultimamente' -> 'últimamente' | replace: 'puede' -> 'puede.' | replace: 'general' -> 'general.' | replace: 'asi' -> 'así,'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0009,train,no se si vos tambien lo notas y hoy si vamos a analizar pero en realidad lo que vengo mas a decir es que la mayoria de las personas no saben que por mas de que todas sabemos hablar,"no sé si vos también lo notas. Y hoy sí vamos a analizar, pero en realidad lo que vengo más a decir es que la mayoría de las personas no saben que por más de que todas sabemos hablar...",0.230769,0.077465,replace: 'se' -> 'sé' | replace: 'tambien' -> 'también' | replace: 'notas' -> 'notas.' | replace: 'si' -> 'sí',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0010,train,se puede aprender a argumentar a debatir y a estructurar la comunicacion,"Se puede aprender a argumentar, a debatir y a estructurar la comunicación.",0.166667,0.049180,"replace: 'argumentar' -> 'argumentar,' | replace: 'comunicacion' -> 'comunicación.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0011,train,no es una tecnica heredada de nacimiento que viene con los genes,No es una técnica heredada de nacimiento que viene con los genes.,0.166667,0.037736,replace: 'tecnica' -> 'técnica' | replace: 'genes' -> 'genes.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0012,train,todas las personas sabemos hablar pero hay una rama de varias disciplinas como la filosofia y la psicologia,"Todas las personas sabemos hablar, pero hay una rama de varias disciplinas como la filosofía y la psicología.",0.166667,0.044444,"replace: 'hablar' -> 'hablar,' | replace: 'filosofia' -> 'filosofía' | replace: 'psicologia' -> 'psicología.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0013,train,que se llama pensamiento critico la cual implica analizar de forma objetiva la informacion buscando pruebas,"que se llama pensamiento crítico, la cual implica analizar de forma objetiva la información buscando pruebas.",0.187500,0.043478,"replace: 'critico' -> 'crítico,' | replace: 'informacion' -> 'información' | replace: 'pruebas' -> 'pruebas.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0014,train,para justificar la forma en la que se dicen las cosas es justamente esa rama que busca estructurar argumentos,para justificar la forma en la que se dicen las cosas. Es justamente esa rama que busca estructurar algo.,0.105263,0.087912,replace: 'cosas' -> 'cosas.' | replace: 'argumentos' -> 'algo.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0015,train,argumentos de forma solida y legitima que en este contexto legitimo es como algo valido digamos,"argumentos de forma sólida y legítima, que en este contexto legítimo es como algo válido, digamos.",0.312500,0.087500,"replace: 'solida' -> 'sólida' | replace: 'legitima' -> 'legítima,' | replace: 'legitimo' -> 'legítimo' | replace: 'valido digamos' -> 'válido, digamos.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0016,train,o sea todo esto se puede aprender y a mi me pasa que siempre me comentan que se entienden mucho las ideas que plantean los podcast,"O sea, todo esto se puede aprender. Y a mí me pasa que siempre me comentan que se entiende mucho las ideas que plantean los podcasts.",0.192308,0.057143,"replace: 'sea' -> 'sea,' | replace: 'aprender' -> 'aprender.' | replace: 'mi' -> 'mí' | replace: 'entienden' -> 'entiende'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0017,train,que les llega la forma en la que tengo que comunicarlas y particularmente yo estuve mucho tiempo sin tener esa confianza en las cosas que tenia para decir,que les llega la forma en la que tengo que comunicarlas y particularmente yo estuve mucho tiempo sin tener esa confianza en las cosas que tenía para decir.,0.071429,0.015748,replace: 'tenia' -> 'tenía' | replace: 'decir' -> 'decir.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0018,train,porque mas alla de que soy una persona muy extrovertida y que se le da hablar en publico,"porque más allá de que soy una persona muy extrovertida y que se le da a hablar en público,",0.222222,0.070423,"replace: 'mas alla' -> 'más allá' | insert: '' -> 'a' | replace: 'publico' -> 'público,'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0019,train,me costaba confiar en las opiniones por ahi un poco mas controversiales o complejas de explicar,Me costaba confiar en las opiniones por ahí un poco más controversiales o complejas de explicar.,0.187500,0.037500,replace: 'ahi' -> 'ahí' | replace: 'mas' -> 'más' | replace: 'explicar' -> 'explicar.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0020,train,justamente porque no sabia como estructurar un argumento para que se entienda lo que quiero decir,justamente porque no sabía cómo estructurar un argumento para que se entienda lo que quiero decir.,0.187500,0.036585,replace: 'sabia como' -> 'sabía cómo' | replace: 'decir' -> 'decir.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0021,train,seria como decir lo que quiero decir de una forma entendible y que me deje tranquila,Sería como decir lo que quiero decir de una forma entendible y que me deje tranquila.,0.125000,0.028986,replace: 'seria' -> 'sería' | replace: 'tranquila' -> 'tranquila.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0022,train,porque viste que muchas veces una quiere decir algo pero no sabe como hacer para que se entienda,Porque viste que muchas veces una quiere decir algo pero no sabe cómo hacer para que se entienda.,0.111111,0.025316,replace: 'como' -> 'cómo' | replace: 'entienda' -> 'entienda.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0023,train,y hoy en dia me pasa eso que siento que me puedo parar adelante cualquier persona,Y hoy en día me pasa eso que siento que me puedo parar adelante de cualquier persona.,0.187500,0.060606,replace: 'dia' -> 'día' | insert: '' -> 'de' | replace: 'persona' -> 'persona.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0024,train,y hablarle de lo que yo tengo para decir obviamente no porque siempre tenga razon sino porque puedo explicar por que pienso lo que pienso,"y hablarle de lo que yo tengo para decir. Obviamente no porque siempre tenga razón, sino porque puedo explicar por qué pienso lo que pienso.",0.160000,0.044248,"replace: 'decir' -> 'decir.' | replace: 'razon' -> 'razón,' | replace: 'que' -> 'qué' | replace: 'pienso' -> 'pienso.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0025,train,y particularmente yo tenia esta informacion sobre la logica de la argumentacion porque he cursado materias,Y particularmente yo tenía esta información sobre la lógica de la argumentación porque he cursado materias.,0.312500,0.054945,replace: 'tenia' -> 'tenía' | replace: 'informacion' -> 'información' | replace: 'logica' -> 'lógica' | replace: 'argumentacion' -> 'argumentación',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0026,train,una en la secundaria que se llamaba filosofia y una en la primer carrera que empece a estudiar que no termine,"Una en la secundaria que se llamaba filosofía y una en la primera carrera que empecé a estudiar, que no terminé.",0.238095,0.067416,"replace: 'filosofia' -> 'filosofía' | replace: 'primer' -> 'primera' | replace: 'empece' -> 'empecé' | replace: 'estudiar' -> 'estudiar,'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0027,train,que la materia se llamaba tambien justamente logica y argumentacion en la cual te dan informacion,"que la materia se llamaba también, justamente, Lógica y Argumentación, en la cual te dan información.",0.312500,0.097561,"replace: 'tambien justamente logica' -> 'también, justamente, lógica' | replace: 'argumentacion' -> 'argumentación,' | replace: 'informacion' -> 'información.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0028,train,que yo despues inconscientemente empece a aplicar en mi vida y me di cuenta que estaba bueno bajar la data,información que yo después inconscientemente empecé a aplicar en mi vida y me di cuenta que estaba bueno bajar la data.,0.200000,0.160920,insert: '' -> 'información' | replace: 'despues' -> 'después' | replace: 'empece' -> 'empecé' | replace: 'data' -> 'data.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0029,train,a un video para charlar de este tema de la conversacion actual,data a un video para charlar de este tema de la conversación actual.,0.250000,0.117647,insert: '' -> 'data' | replace: 'conversacion actual' -> 'conversación actual.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0030,train,porque te digo uno puede naturalmente saber hablar pero se puede siempre aprender a estructurar pensamientos,"Porque te digo, uno puede naturalmente saber hablar, pero se puede siempre aprender a estructurar pensamientos.",0.187500,0.032258,"replace: 'digo' -> 'digo,' | replace: 'hablar' -> 'hablar,' | replace: 'pensamientos' -> 'pensamientos.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0031,train,y a construir argumentos solidos para poder tener conversaciones constructivas que esta buenisimo,"y a construir argumentos sólidos para poder tener conversaciones constructivas, que está buenísimo.",0.307692,0.058824,"replace: 'solidos' -> 'sólidos' | replace: 'constructivas' -> 'constructivas,' | replace: 'esta buenisimo' -> 'está buenísimo.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0032,train,y es el fin y es re divertido asi que vamos a ello make conversations fun again,"y es el fin y es re divertido, así que vamos a ello Make Conversations Fun Again",0.117647,0.031746,"replace: 'divertido asi' -> 'divertido, así'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0033,train,primero vamos a ampliar un poco en el contexto porque yo para iniciar creo que hay dos problemas barra fines que tengo con este episodio,"Primero vamos a ampliar un poco en el contexto, porque yo para iniciar creo que hay dos problemas barra fines que tengo con este episodio.",0.080000,0.017857,"replace: 'contexto' -> 'contexto,' | replace: 'episodio' -> 'episodio.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0034,train,no sabia bien en cual orientarlo asi que me fui por los dos porque me parece que estan super relacionados,"No sabía bien en cuál orientarlo, así que me fui por los dos porque me parece que están súper relacionados.",0.350000,0.081395,"replace: 'sabia' -> 'sabía' | replace: 'cual orientarlo asi' -> 'cuál orientarlo, así' | replace: 'estan super relacionados' -> 'están súper relacionados.'",medium,asr_disagreement
Por qué ya no podemos conversar (y cómo aprender a,clip_0035,train,primero que nada yo siempre les digo que hagan lo que quieran que le metan ese proyecto que tienen que cualquier cosa que quieran hacer se manden,"Primero que nada yo siempre les digo que hagan lo que quieran, que le metan ese proyecto que tienen, que cualquier cosa que quieran hacer se manden.",0.111111,0.025210,"replace: 'quieran' -> 'quieran,' | replace: 'tienen' -> 'tienen,' | replace: 'manden' -> 'manden.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0036,train,pero hoy en dia pasa algo que antes no pasaba tanto que es que para que lo que hagas funcione en algun punto,pero hoy en día pasa algo que antes no pasaba tanto que es que para que lo que hagas funcione en algún punto,0.086957,0.023256,replace: 'dia' -> 'día' | replace: 'algun' -> 'algún',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0037,train,siempre lo vas a tener que saber comunicar porque todo existe a traves de redes sociales y para que algo en redes sociales exista lo tenes que comunicar,Siempre lo vas a tener que saber comunicar Porque todo existe a través de redes sociales Y para que algo en redes sociales exista lo tenés que comunicar,0.071429,0.016000,replace: 'traves' -> 'través' | replace: 'tenes' -> 'tenés',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0038,train,y todo el mundo esta comunicando cosas pero muy pocas personas estudian eso,"y todo el mundo está comunicando cosas, pero muy pocas personas estudian eso.",0.230769,0.047619,"replace: 'esta' -> 'está' | replace: 'cosas' -> 'cosas,' | replace: 'eso' -> 'eso.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0039,train,y es re loco porque en algun punto todos somos comunicadores hoy en dia mas que nada las personas con presencia digital,Y es re loco porque en algún punto todos somos comunicadores hoy en día. Más que nada las personas con presencia digital.,0.181818,0.051020,replace: 'algun' -> 'algún' | replace: 'dia mas' -> 'día. más' | replace: 'digital' -> 'digital.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0040,train,es mucho mas facil que vos confies en esa comunicacion que tenes sin una confianza ciega sino mas bien con informacion solida de como tener una discursiva coherente,"Es mucho más fácil que vos confíes en esa comunicación que tenés sin una confianza ciega, sino más bien con información sólida de cómo tener una discursiva coherente.",0.392857,0.080292,replace: 'mas facil' -> 'más fácil' | replace: 'confies' -> 'confíes' | replace: 'comunicacion' -> 'comunicación' | replace: 'tenes' -> 'tenés',medium,asr_disagreement
Por qué ya no podemos conversar (y cómo aprender a,clip_0041,train,que explique lo que queres explicar y no solo cuando lo queres hacer en redes sociales sino en general cuando queres explicarle a cualquier persona cualquier cosa,"que explique lo que querés explicar. Y no solo cuando lo querés hacer en redes sociales, sino en general cuando querés explicarle a cualquier persona cualquier cosa.",0.222222,0.044118,"replace: 'queres explicar' -> 'querés explicar.' | replace: 'queres' -> 'querés' | replace: 'sociales' -> 'sociales,' | replace: 'queres' -> 'querés'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0042,train,pero nada particularmente a la hora de mandarse a hacer cosas a mi me gustaria que vos te sientas confiada porque como te digo,"Pero nada, particularmente a la hora de mandarse a hacer cosas, a mí me gustaría que vos te sientas confiada porque, como te digo,",0.250000,0.058252,"replace: 'nada' -> 'nada,' | replace: 'cosas' -> 'cosas,' | replace: 'mi' -> 'mí' | replace: 'gustaria' -> 'gustaría'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0043,train,aunque todos sabemos hablar la oratoria la argumentacion son cosas que se pueden aprender y que mas que nada se pueden practicar,"Aunque todos sabemos hablar, la oratoria, la argumentación son cosas que se pueden aprender y que más que nada se pueden practicar.",0.227273,0.046729,"replace: 'hablar' -> 'hablar,' | replace: 'oratoria' -> 'oratoria,' | replace: 'argumentacion' -> 'argumentación' | replace: 'mas' -> 'más'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0044,train,entonces nada no quiero que tengas una limitacion ahi quiero que fluyas en ese sentido me entendes,"Entonces nada, no quiero que tengas una limitación ahí, quiero que fluyas en ese sentido, ¿me entendés?",0.352941,0.097561,"replace: 'nada' -> 'nada,' | replace: 'limitacion ahi' -> 'limitación ahí,' | replace: 'sentido me entendes' -> 'sentido, ¿me entendés?'",medium,asr_disagreement
Por qué ya no podemos conversar (y cómo aprender a,clip_0045,train,y el segundo problema y el que mas me interesa a mi es que siento que no se puede hablar con nadie o siento esa conexion comunicacional con muy pocas personas,Y el segundo problema y el que más me interesa a mí es que siento que no se puede hablar con nadie o siento esa conexión comunicacional con muy pocas personas.,0.129032,0.031250,replace: 'mas' -> 'más' | replace: 'mi' -> 'mí' | replace: 'conexion' -> 'conexión' | replace: 'personas' -> 'personas.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0046,train,este es un tema que trato mucho mi amiga en su podcast the world is yours mi amiga roca sariam,"Este es un tema que trató mucho mi amiga en su podcast, The World is Yours, mi amiga Roca Saria.",0.200000,0.053333,"replace: 'trato' -> 'trató' | replace: 'podcast' -> 'podcast,' | replace: 'yours' -> 'yours,' | replace: 'sariam' -> 'saria.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0047,train,en un episodio que se llama ya no sabemos conversar que creo que lo saco el año pasado en 2025 que me inspiro mucho en su momento y bueno me bajo la data ahora para realizar este episodio,"en un episodio que se llama Ya no sabemos conversar que creo que lo sacó el año pasado, en 2025 que me inspiró mucho en su momento y bueno, me bajó la data ahora para realizar este episodio",0.131579,0.033333,"replace: 'saco' -> 'sacó' | replace: 'pasado' -> 'pasado,' | replace: 'inspiro' -> 'inspiró' | replace: 'bueno' -> 'bueno,'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0048,train,y ella reflexiona mas que nada sobre la crisis de la conversacion que atravesamos actualmente y las razones por las cuales pasa eso que habla del celular de la socializacion de como nos manejamos hoy en dia,"y ella reflexiona más que nada sobre la crisis de la conversación que atravesamos actualmente y las razones por las cuales pasa eso, que habla del celular, de la socialización, de cómo nos manejamos hoy en día.",0.189189,0.052941,"replace: 'mas' -> 'más' | replace: 'conversacion' -> 'conversación' | replace: 'eso' -> 'eso,' | replace: 'celular' -> 'celular,'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0049,train,y amplia mucho en temas que yo voy a tocar un poco mas por arriba porque no es el fin del episodio justamente lo que hablo de ella,y amplía mucho en temas que yo voy a tocar un poco más por arriba porque no es el fin del episodio justamente lo que habló de ella.,0.142857,0.038835,replace: 'amplia' -> 'amplía' | replace: 'mas' -> 'más' | replace: 'hablo' -> 'habló' | replace: 'ella' -> 'ella.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0050,train,pero me parece que esta buenisimo que si quieren ampliar esta informacion vayan ahi porque el analisis que hace es muy bueno,pero me parece que está buenísimo que si quieren ampliar esta información vayan ahí porque el análisis que hace es muy bueno.,0.272727,0.058252,replace: 'esta buenisimo' -> 'está buenísimo' | replace: 'informacion' -> 'información' | replace: 'ahi' -> 'ahí' | replace: 'analisis' -> 'análisis',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0051,train,si son habitudes de ambos podcasts se van a dar cuenta que nos pimponiamos todo el tiempo con ah porque rod dijo esto y ella dice ah porque achu dijo esto y nos estamos todo el tiempo recomendando,"Si son habitudes de ambos podcasts se van a dar cuenta que nos pimponíamos todo el tiempo con Ah, porque Rod dijo esto y ella dice Ah, porque Hachu dijo esto y nos estamos todo el tiempo recomendando.",0.131579,0.031447,"replace: 'pimponiamos' -> 'pimponíamos' | replace: 'ah' -> 'ah,' | replace: 'ah' -> 'ah,' | replace: 'achu' -> 'hachu'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0052,train,pero es que si bueno volviendo al tema la verdad que es un bajon querer conectar con personas hablar intercambiar ideas y que no solo no se pueda tener una discusion o un debate porque las fuentes de informacion que tenemos son muy llanas sino que en si cuando nos informamos de fuentes basicas los argumentos que tenemos no son solidos,"pero es que sí. Bueno, volviendo al tema la verdad que es un bajón querer conectar con personas hablar, intercambiar ideas y que no solo no se pueda tener una discusión o un debate porque las fuentes de información que tenemos son muy llanas sino que en sí, cuando nos informamos de fuentes básicas, los argumentos que tenemos no son sólidos",0.147541,0.043478,"replace: 'si bueno' -> 'sí. bueno,' | replace: 'bajon' -> 'bajón' | replace: 'hablar' -> 'hablar,' | replace: 'discusion' -> 'discusión'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0053,train,justamente porque la informacion que tenemos es muy llana    la informacion no es solida esto de informarse por tiktok no,"justamente porque la información no es sólida, esto de informarse por TikTok.",0.550000,0.383838,"replace: 'informacion que tenemos es muy llana la informacion' -> 'información' | replace: 'solida' -> 'sólida,' | replace: 'tiktok no' -> 'tiktok.'",medium,asr_disagreement
Por qué ya no podemos conversar (y cómo aprender a,clip_0054,train,que ya lo vamos a ampliar pero lo que yo veo y percibo es que cuando se intenta tener un debate teniendo informacion que no es solida se recurre mucho a la emocionalidad,"que ya lo vamos a ampliar. Pero lo que yo veo y percibo es que cuando se intenta tener un debate teniendo información que no es sólida, se recurre mucho a la emocionalidad.",0.121212,0.036496,"replace: 'ampliar' -> 'ampliar.' | replace: 'informacion' -> 'información' | replace: 'solida' -> 'sólida,' | replace: 'emocionalidad' -> 'emocionalidad.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0055,train,flaquea tan rapido porque no son argumentos solidos porque las fuentes no son solidas,"flaquea tan rápido porque no son argumentos sólidos, porque las fuentes no son sólidas.",0.214286,0.069444,"replace: 'rapido' -> 'rápido' | replace: 'solidos' -> 'sólidos,' | replace: 'solidas' -> 'sólidas.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0056,train,es como que al toque saltamos y nos peleamos veo eso constantemente en los debates,es como que al toque saltamos y nos peleamos. Veo eso constantemente en los debates.,0.133333,0.029412,replace: 'peleamos' -> 'peleamos.' | replace: 'debates' -> 'debates.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0057,train,diria que la incapacidad de conversar actual tiene varias fuentes y una una de las mas importantes para mi es como accedemos a la informacion,Diría que la incapacidad de conversar actual tiene varias fuentes y una de las más importantes para mí es cómo accedemos a la información.,0.240000,0.076923,replace: 'diria' -> 'diría' | delete: 'una' -> '' | replace: 'mas' -> 'más' | replace: 'mi' -> 'mí',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0058,train,estamos todas quemadas ya lo sabemos y tenemos fuentes vacias porque nos informamos por tiktok o instagram videos de un minuto y argumentos que muchas veces no son coherentes,"información. Estamos todas quemadas, ya lo sabemos, y tenemos fuentes vacías porque nos informamos por TikTok o Instagram, videos de un minuto y argumentos que muchas veces no son coherentes.",0.206897,0.116438,"insert: '' -> 'información.' | replace: 'quemadas' -> 'quemadas,' | replace: 'sabemos' -> 'sabemos,' | replace: 'vacias' -> 'vacías'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0059,train,y ya vas a saber por que porque hoy vas a aprender a argumentar si es que no sabes,"y ya vas a saber por qué, porque hoy vas a aprender a argumentar si es que no sabes.",0.105263,0.046875,"replace: 'que' -> 'qué,' | replace: 'sabes' -> 'sabes.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0060,train,esto lleva a tener posturas debiles y a contrarrestar con la emocionalidad,Esto lleva a tener posturas débiles y a contrarrestar con la emocionalidad.,0.166667,0.031746,replace: 'debiles' -> 'débiles' | replace: 'emocionalidad' -> 'emocionalidad.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0061,train,basicamente esto de pelearnos en vez de debatir pero esto tambien porque en algun punto no somos 100 conscientes de que hay personas con posturas distintas a las nuestras,básicamente esto de pelearnos en vez de debatir. Pero esto también porque en algún punto no somos 100% conscientes de que hay personas con posturas distintas a las nuestras.,0.206897,0.042254,replace: 'basicamente' -> 'básicamente' | replace: 'debatir' -> 'debatir.' | replace: 'tambien' -> 'también' | replace: 'algun' -> 'algún',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0062,train,o sea lo sabemos pero que pasa nos informamos a traves de un algoritmo que esta hecho para complacernos para que sigamos consumiendo,"O sea, lo sabemos, pero ¿qué pasa? Nos informamos a través de un algoritmo que está hecho para complacernos, para que sigamos consumiendo.",0.347826,0.081818,"replace: 'sea' -> 'sea,' | replace: 'sabemos' -> 'sabemos,' | replace: 'que pasa' -> '¿qué pasa?' | replace: 'traves' -> 'través'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0063,train,no porque si el fin de las redes sociales es que vos te vuelas adicta si vos estas viendo cosas que no te gustan vas a dejar de usar las redes sociales,"Porque si el fin de las redes sociales es que vos te vuelas adicta, si vos estás viendo cosas que no te gustan, vas a dejar de usar las redes sociales.",0.156250,0.050000,"delete: 'no' -> '' | replace: 'adicta' -> 'adicta,' | replace: 'estas' -> 'estás' | replace: 'gustan' -> 'gustan,'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0064,train,en cambio si tu algoritmo esta diseñado para vos y para que veas lo que te complace vas a seguir y vas a seguir y vas a seguir porque te hace sentir bien en algun punto,"En cambio, si tu algoritmo está diseñado para vos y para que veas lo que te complace, vas a seguir y vas a seguir y vas a seguir porque te hace sentir bien en algún punto.",0.138889,0.037594,"replace: 'cambio' -> 'cambio,' | replace: 'esta' -> 'está' | replace: 'complace' -> 'complace,' | replace: 'algun punto' -> 'algún punto.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0065,train,esto es algo que yo ya nombre en varios episodios pero no sabia que tenia nombre,"Esto es algo que yo ya nombré en varios episodios, pero no sabía que tenía nombre.",0.312500,0.076923,"replace: 'nombre' -> 'nombré' | replace: 'episodios' -> 'episodios,' | replace: 'sabia' -> 'sabía' | replace: 'tenia nombre' -> 'tenía nombre.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0066,train,y investigando para este episodio encontre que se llama burbuja de filtro,Y investigando por este episodio encontré que se llama burbuja de filtro.,0.250000,0.064516,replace: 'para' -> 'por' | replace: 'encontre' -> 'encontré' | replace: 'filtro' -> 'filtro.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0067,train,que dice te leo la definicion un ecosistema de informacion personalizado de la informacion,¿Qué dice? Te leo la definición. Un ecosistema de información personalizado.,0.571429,0.272727,replace: 'que dice' -> '¿qué dice?' | replace: 'definicion' -> 'definición.' | replace: 'informacion personalizado de la informacion' -> 'información personalizado.',medium,asr_disagreement
Por qué ya no podemos conversar (y cómo aprender a,clip_0068,train,creado por algoritmos donde el usuario solo ve contenido que refuerza sus propias creencias e intereses,creado por algoritmos donde el usuario solo ve contenido que refuerza sus propias creencias e intereses.,0.062500,0.011364,replace: 'intereses' -> 'intereses.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0069,train,este es un termino acuñado por el activista y actor estoniense elie pariser,Este es un término acuñado por el activista y actor estoniense Eli Parisa.,0.230769,0.063492,replace: 'termino' -> 'término' | replace: 'elie pariser' -> 'eli parisa.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0070,train,que basicamente lo que dice es como que repetimos lo que nos deja tranquilos y consumimos el contenido que nos complace,que básicamente lo que dice es como que repetimos lo que nos deja tranquilos y consumimos el contenido que nos complace.,0.095238,0.020202,replace: 'basicamente' -> 'básicamente' | replace: 'complace' -> 'complace.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0071,train,paras a seguir viendo como ya te dije por lo tanto lo que yo veo es que se homogeneizan los temas de conversacion porque vos te vinculas con personas que tienen un algoritmo parecido al tuyo,"Se para sirviendo, como ya te dije. Por lo tanto, lo que yo veo es que se homogeneizan los temas de conversación porque vos te vinculás con personas que tienen un algoritmo parecido al tuyo.",0.250000,0.083871,"replace: 'paras a seguir viendo' -> 'se para sirviendo,' | replace: 'dije' -> 'dije.' | replace: 'tanto' -> 'tanto,' | replace: 'conversacion' -> 'conversación'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0072,train,entonces sentis que todos estamos en esa pero en realidad es que esta hecho para que vos creas que eso es de lo que se habla,"Entonces sentí que todos estamos en esa, pero en realidad es que está hecho para que vos creas que eso es de lo que se habla.",0.153846,0.050505,"replace: 'sentis' -> 'sentí' | replace: 'esa' -> 'esa,' | replace: 'esta' -> 'está' | replace: 'habla' -> 'habla.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0073,train,y esas las opiniones que tienen todos esto de que se homogeneizan los temas de conversacion es en el caso de que lleguemos a conversar,habla y esas son las opiniones que tienen todos. Esto de que se homogenizan los temas de conversación es en el caso de que lleguemos a conversar.,0.240000,0.109091,insert: '' -> 'habla' | insert: '' -> 'son' | replace: 'todos' -> 'todos.' | replace: 'homogeneizan' -> 'homogenizan',low,
