titulo,clip,estado,ratio_deteccion,n_frames,texto
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0098,ok,1.000,258,bien que se anime a cantar y tambien es como bueno si la moda del sonido era que estuviera recontra cargado de autotune eso pero hablando en serio les desajusta el oido a los pibes porque ellos claro
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0099,ok,1.000,256,se acostumbran a cantar con el autotune para generar ese efecto y cuando mas distorsionado esta mejor yo se por eso hay videos de duki que esta literalmente pegando unos gritos pelados que voy a decir pero este
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0100,ok,0.943,273,tipo no sabe donde esta la nota no es que esta calada que esta tipo un pelin sino que una nota mas abajo no no sino no se que cromatica
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0101,ok,1.000,255,el album de lady gaga tipo cualquier cosa esta cantando no digo que el album de cromatica sea cualquier cosa no importa o sea notas nunca antes escuchadas las canto el duki y
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0102,ok,1.000,212,no en el buen sentido es como si uno al bañil despues de 5 años de laburar de eso diga que esta nervioso por agarrar una pala por primera vez un delincuente
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0103,ok,0.994,173,superacion de que tiene que afinar nomas el hijo de mil putas es el unico que tiene que hacer es dificil afinar boludo uno siempre piensa que
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0104,ok,1.000,259,estoy afinando y de repente no te queda solo un poco de oido y ni siquiera tiene que tener oido absoluto solo reconocer los sonidos igual a mi no me parece que cante mal thiago peseta me parece que en serio te digo el
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0105,ok,1.000,257,autotune te puede distorsionar el oido porque tu cuerpo siente una cosa que vos cantas una nota y lo escuchas bien lo escuchas en otra nota o sea me explico de hecho maria becerra dijo que en un momento tuvo
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0106,ok,1.000,255,que dejar de autotune porque se estaba acostumbrado al autotune y estaba empezando a desafinar asi que los peligros del autotune porque ahora pasa de moda el autotune y es como bueno a ver chicos quien de ustedes puede cantar y digamos que
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0107,ok,0.992,259,no la mayoria estuve años robando con el autotune pero supere el miedo y sigo robando sin el ah diego poche se hizo famoso no se hizo famoso ya era famoso pero se hizo viral porque
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0108,ok,0.936,179,ricky martin le escribio una envidia tenemos todos y el lo muestra viste cuando vos decis pero callate la boca mira ojala
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0109,ok,0.810,258,ojala que ricky martin te haya bloqueado por eso no mas y que nunca puedas acariciar su bello cuerpo no lo mereces pero bueno tambien diego poche muy
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0110,ok,1.000,266,lindo muy atractivo que yo ricky martin no se si esta de novio o no pero medio que esta relacion abierta medio que ricky martin se voltea esta bien esta muy bien ricky martin ricky martin si estas viendo esto soy un bellabol
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0111,ok,1.000,254,es decir se que eres el hombre mas hermoso del mundo pero no se soy divertido sabes soy divertido podemos tener una cita un pequeño date conocernos
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0112,ok,1.000,120,y tal vez o no tu decides ok
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0113,descartado,0.618,0,yo me empece a seguir ricky martin utilicemoslo bien quiza ricky martin no le molesto hay que se estrene el diablo se viste en la moda 2 no puedo creer estoy viendo todas las entrevistas de meryl streep y de anne
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0114,ok,0.984,261,hathaway dios mio no puedo mas con el hype de esa pelicula literalmente no me pagaron hay la puta madre yo estaba pensando en contratarme para proporcionar la pelicula que van a decir lo que va a ser gratis bueno no importa o
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0115,ok,1.000,134,sea es el diablo se viste en la moda 2 todo el mundo lo va a ver estoy muy contento de que eso suceda y lady gaga fue a la premiere y repartio pochoclo
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0116,ok,1.000,99,que pasa disfruta la mierda
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0117,ok,1.000,261,disfruta la mierda ah bueno vamos con la nenita de olga bueno hay una nenita que no la vamos a mostrar bueno estaba topa y habia muchos niños y entonces estaban todos hablando que
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0118,ok,1.000,201,se yo esto que es lo otro y en un momento la nenita dice tiene tres años la nena o sea y dice como no porque los chicos cuando marchan
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0119,ok,1.000,93,usan sus superpoderes viste y topa como mi amor
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0120,descartado,0.137,0,las chicas van a la marcha para durar con su poder
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0121,descartado,0.641,0,no entendi que las chicas van a la marcha para usar su poder
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0122,ok,0.823,265,me parece muy bien que eso es su poder y la nena claro porque todos odiamos a miley dicen y entonces claro paula chavez entiendes que es la conductora de tapados por el aguro una de las conductoras agarra
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0123,ok,0.912,259,y como que le tapa la boca a la nena y le saca el microfono y dice no mi amor esto que es lo otro me entendes luli gonzalez como que le hace puñitos viste que se yo y como esta hablando de hacer como que la nena no paso nada todos odiamos
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0124,descartado,0.736,0,a miley no esta bien pero que pasa la nena esta diciendo o sea un comentario politico primero ya meterte en politica te vas a comer puteada de un
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0125,ok,0.854,256,monton de gente entendes aparte estamos en una situacion donde el pais la esta pasando fatal entonces creo que cualquier opinion politica es sensible y depende de como se maneja imaginate tipo una nena o sea una nena diciendo eso alguien quiere pensar
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0126,ok,0.835,258,en los niños por favor bueno abre el debate nacional mira lo que paso o sea expones a una niña y mucha gente enferma que no entiende que no te la tienes que agarrar como una nena de 3 años sino piensa como
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0127,ok,1.000,256,vos porque vos tenes la mentalidad de una nena de 3 años que se yo creo que paula chavez la quiso claramente porque muchos decian como la quiso censurar no se que no la quiso cuidar como bueno bueno listo ya esta
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0128,ok,0.947,257,pasemos a otra cosa no pasa nada la idea era que la nena le preguntara a topa de las canciones de topa de las cosas de topa viste que se toque el otro viste una bajada politica la nena lo dice que se yo la cuida y
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0129,ok,1.000,144,el tema es que los de la produccion empiezan a rengar y festejar ey loco que bueno es topa
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0130,ok,0.960,257,si abajo mi ley aguante cristina no se si dijeron eso pero ponganle se filtra en la prensa por ya ni en la torre creo que lo dice que como que paula chavez habia pedido que echen a todo el equipo de produccion
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0131,ok,1.000,262,por haber festejado cuando la nena en vez de pasar otra cosa o sea la nena lo dijo bueno listo tratemos de salir asi que esta situacion pase lo mas desapercibida posible es lo que pensaria un conductor queriendo
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0132,ok,0.992,258,resguardar a la niña los chicos al arengar asi que se toque el otro igual ya tipo la nena diciendo todo digamos a mi ley ya iba a ser viral como que la produccion no colabora y el director ponchando
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0133,ok,1.000,255,tampoco pero paula chavez sale a decir que ella no fue la que dijo eso que los que estaban tomando medidas eran los dueños de olga o sea los chela y miguel granados porque no era la primera vez que lo
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0134,ok,1.000,270,hacian entonces como que olga quiere ser un medio imparcial politicamente que haya artistas peronistas artistas tipo de derecha de todos lados y que hagan el contenido que quieran hacer independientemente
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0135,ok,1.000,256,de eso y que no hay bajada politica pero si la produccion se pone en arengar que se toque el otro parece que tiene una inclinacion politica hacia un partido que en este caso seria la oposicion a mi ley y ahora al final tipo miguel granados esta tipo ahi uno por
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0137,ok,1.000,255,chela debe estar que se lo llevan los demonios es paula chavez que encima la esta pasando mal su perro de toda la vida yo inmediatamente pense en chester o sea no la esta pasando bien y encima quien es
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0138,ok,1.000,254,el que le manda a janina a la torre y le dice que la que pidio eso fue ella hay dos opciones o que haya sido ella o que estan haciendo una jugada de marketing con la paula chavez a mi no me parecio mal lo que
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0139,ok,0.952,261,hizo o a mi me van a acabar me cancelan por eso no pero me parecio mal lo que hizo para mi tipo trato de cuidar a la nena y tipo o si no lo hubiese hecho es porque quizas no reaccionaba a tiempo yo creo que me hubiese reido la verdad fue
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0140,descartado,0.166,0,decision de los dueños o sea que no me esta diciendo que no yo no lo pedi porque justamente porque es viva paula eh no queria que se piense eso y porque ademas
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0141,descartado,0.193,0,mas alla de que se equivocaron o sea ella misma reconoce que se equivoco su propio y ella quedo expuesta
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0142,descartado,0.091,0,los chicos son lo mas y laburan bien pero en olga se estan cansando de estas reacciones yo hable con la o
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0143,descartado,0.588,0,y esta podrida la o hable con la o debe ser luis chela o bernie chela me inclino por luis yo creo que solamente van a suspender jefes
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0144,descartado,0.483,0,de produccion y tecnica me dice ella me pone creo pero eso solamente lo escuche
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0145,descartado,0.468,0,les pedi que por mi no lo hicieran salvo que sea una decision y la respuesta fue
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0146,descartado,0.623,0,nosotros somos los dueños y nosotros dejamos pasar varias cosas las decisiones nuestras
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0147,descartado,0.175,0,pero ella a mi me aseguraba que los chicos de produccion el lunes martes miercoles la semana que viene iban a seguir los mismos
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0148,ok,0.992,261,ponele que esta bien que vos digas tipo che chicos aca no queremos bajar ninguna linea politica entonces en sus redes sociales pueden hacer lo que quieran pero no agarren un programa con toda una audiencia y se ponchan
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0149,ok,1.000,256,si queres toque el otro me entendes y arman de algo tipo una situacion politica lo entiendo o sea como empresa vos tenes que cuidar marcas tenes que cuidar un monton de cosas las marcas es la plata con la que les pagan el sueldo a
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0150,ok,1.000,127,ellos o sea como tiene sentido ahora sacarlos despues de esto queda como ah
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0151,ok,1.000,96,es porque estaban expresando su opinion politica y suena medio a censura es como
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0152,ok,1.000,151,es el timing vos tenes que no se que tenes que hacer la verdad por eso no tengo una empresa ya arreglate vos luis
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0153,ok,0.978,232,bueno y ahi esta migrano falso probo con otra fake y aca martin sirio dijo a que enseñarles de politica de chiquitos a los nenes porque despues salen todos retrasados y libertarios no yo no estoy de acuerdo
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0154,ok,1.000,176,o sea no estoy de acuerdo ahi para correr no no no pero digo en el sentido de 3 años no les podes enseñar nada de politica ademas la politica que le vas a enseñar que es
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0155,ok,1.000,255,que es el de ultima enseñarles si no se enseñale empatia enseñale otras no se si de poli en eso o sea estoy de acuerdo a mi me parece que yo obviamente no creo que los padres lo hayan hecho con una maldad pero claramente
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0156,ok,1.000,262,eso que dijo la chica sale de su casa los chicos repiten lo que dicen sus padres no es que esa nena con 3 años se puso a ver informes del oficialismo informes de la oposicion
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0157,ok,1.000,179,analizo los numeros me entendes la historia y llego a la conclusion de que ella esta en contra de mi ley y a favor de
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0158,ok,0.992,256,tipo otro partido no claramente son los padres y para mi tampoco podemos asegurar que los padres le enseñaron tambien puede ser que los padres hablen mucho de eso y ella escucha y repite pero en caso de que se lo enseñen y se dio
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0159,ok,1.000,265,ese debate no como y yo creo que es contraproducente por dos motivos uno que es lo que dice martin ciro aca me parece que un niño no tiene la capacidad para discernir una situacion tan compleja como esa hasta nosotros
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0160,ok,1.000,254,o sea tenes que estar activamente mirando la politica porque todos te mienten de todos lados viste escuchas a uno es todo color de rosa escuchas al otro y tenes que sacar tu propio canal es algo que es complejo no es para un chico de 3 años
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0162,ok,0.974,160,que como estrategia de voto tambien me parece mala yo creo que tenes que no se no tengo hijos pero
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0163,ok,1.000,256,como si educarlo con cuentos con cosas que se yo que esto que lo otro bla bla no se que y despues la politica tipo la descubrira el supongo que la inquietud le empezara a surgir mas en la adolescencia me
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0164,ok,1.000,143,entiendes no a los 3 años pero bueno no se si vos de ademas estamos hablando de 3 años pero los 3 años
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0165,ok,1.000,139,dejala a la nena vivir la vida y las cosas de una nena de 3 años le lee un cuento nena lo lee en el manifiesto comunista
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0166,ok,0.996,256,le lee en el manifiesto comunista es verdad pero tampoco sabemos si le leia el manifiesto comunista quizas realmente los padres son muy apasionados de la politica y en la casa estan tipo uuuh este ponele no este
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0167,ok,0.976,258,hijo de puta de mi lado hay que decir que es otro lo habla asi y entonces la nena no se sintio que este es mi momento para hablar despues martin siria medio como que da a entender no se si es que olga a esa
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0168,ok,0.988,259,edad chicos no estas politizado no tenes idea de nada y alguien te dijo deci esto que va a ser re gracioso si sale un clipsito claro como lo que da a entender es que la produccion de olga le yo no creo eh no creo
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0169,ok,1.000,256,no creo para mi es tipo es algo que escucho y repitio y punto bueno vamos al cochela el cochela nos sigue dando que hablar porque literalmente vuelven a estar los protagonistas de la noche que yo
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0170,ok,1.000,257,se que hubo muchos artistas que todos me dicen habla de esta perro habla de esta la verdad que todavia no las vi todas planeo verlas porque asi yo conozco artistas nuevos pero los reyes indiscutidos del cochela
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0171,ok,1.000,257,este año lo lamento por el resto pero han sido justin bieber actual rey del pop porque bueno michael jackson esta muerto justin bieber
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0172,ok,1.000,262,la señorita sabrina carpenter espresso por que hablo de esto de la sabrina carpenter espresso porque no solamente ella es espresso es please please please es mens child o sea y tipo
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0173,ok,0.970,210,saben estan chateando muy bien se convirtio en una chica pop del momento y tiene la bendicion nada mas y nada menos que de la señora madonna
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0174,ok,0.968,262,o sea madonna la misma que corono a britney en su momento como la princesa del pop hoy en dia se suma al cochela tambien ella para promocionar su album confessions
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0175,ok,1.000,151,on the dance floor parte 2 que confessions on the dance floor es un album de madonna del 2006 mas o menos
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0176,ok,1.000,259,que fue tipo como un boom una explosion rompio records de cantidad de numeros 1 en mas de 40 paises al mismo tiempo como muy global y muy recordado
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0177,ok,1.000,259,porque teniendo en cuenta que estamos hablando del 2006 madonna venia metiendo hits numero 1 desde los 80 la decada de los 80 la decada de los 90 en los 2000 tambien despues tuvo ahi una era flop lo vamos a ver en el cultura
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0178,ok,1.000,199,pop madonna que se va a dividir en 2 partes o 3 y de repente el ultimo le ha ido fatal y de repente tipo saca confessions on the dance floor que es la de hang up
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0179,ok,0.993,154,que en realidad es de abba esa parte pero es un sample bueno no importa nada time goes by so slowly
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0180,ok,0.988,256,esa o sea famosisima bueno y el album ese es increible y ahora va a sacar tipo la parte 2 la vamos y ella aparece y te juro que quizas yo soy muy trolo perdon soy
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0181,ok,0.946,230,demasiado puto demasiado demasiado trolo boludo a veces yo me miro en el espejo y digo no para para baja un cambio un poco pero puto un pelito menos de puto
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0182,ok,0.992,265,te juro primero cuando sale madonna yo quede y despues hay una parte porque cantan tipo vogue o sea una parte de vogue esto es un look y despues cantan
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0183,ok,1.000,256,no puedo poner nada por derechas pero mas o menos vamos a ver imagenes y quizas un fragmentito la parte donde estan cantando like a prayer una de mis canciones favoritas de madonna pero aparte porque hay un monton de versiones
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0184,ok,1.000,103,la del sticky and sweet tour me parece que fue que la grabo can buenos aires del dvd
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0185,ok,1.000,203,increible bueno en like a prayer hay una parte que no se como que tipo se dan vuelta las dos y despues se agarran de la mano y empiezan a caminar asi y yo digo
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0186,ok,1.000,256,no no no esto es pop culture esto es un momento de la cultura pop y estoy vivo para verlo como el beso de britney como la cara de justin timberlake como paris hilton haciendo asi entendes
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0187,ok,1.000,234,de fondo como tantos momentos pop iconicos que he visto y este es uno de ellos y esta sucediendo enfrente de mis ojos no lo puedo creer en realidad no enfrente de mis ojos porque no fui al coachella pero se entiende
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0188,ok,1.000,229,tiene 65 65 o 67 años 67 años me parece que tiene habia un meme que se habia hecho viral que en un momento madonna como que se agacha asi se para y yo digo ni yo puedo hacer eso
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0189,ok,0.889,216,yo tipo bajo y las dos rodillas me hacen esta es la parte que yo digo ahi
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0190,ok,1.000,133,yo me agacho asi y me quede asi o sea sabrina carpenter en prision siguio caminando cantando y yo quede
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0191,ok,0.938,117,you are a mystery es la letra y no se por que y alguien una de las dos dijo you are a history
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0192,ok,1.000,182,ah bueno pero puede ser que lo hayan hecho a proposito como vos sos historia ay thats so cute ay me encanta las amo
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0193,ok,1.000,238,no no no esa caminata de la mano las dos iconic por otro lado tenemos a justin bieber que dijo o sea yo tambien soy el rey del pop a mi me gusta la pop culture tambien que me dice el reduccionista
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0194,ok,0.988,265,pero voy a meter otro momento historico pop por que porque literalmente agarra y dice billie eilish cantante famosa exitosa la amo tipo talentosisima talento
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0195,ok,0.991,734,brillante increible increible no me lo puedo creer me
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0196,ok,1.000,255,da nervioso entendes como tipo si soy famosa pero literal tipo o sea justin bieber es como si yo estuviera al lado de amy lee entendes o susana jimenez que estuviera al lado de las dos mira
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0197,ok,0.877,160,vos un aplauso para mi claro es como si susana jimenez me subiera a cantarme one less lonely girl
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0198,ok,0.984,259,bueno habia un tema de la epoca donde tipo la chica esta billie eilish era fanatica de el que es un tema que se llama one less lonely girl que es uno de los primeros temas que tiene justin bieber haganse
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0199,ok,1.000,256,miembros vayan a ver la cultura pop justin bieber muy buena investigacion hice deep search analisis psicologico de lee de la madre la madre es una persona muy peligrosa nada haganse miembros vean ah y para los
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0200,ok,0.996,238,miembros internacionales para la gente internacional de otros paises youtube ajusto los precios ahora van a ver precios normales si son de otro pais asi que haganse miembros igual patreon lo voy a seguir manteniendo vivo asi que los que estan en patreon tranquilos
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0201,ok,1.000,262,entonces en la gira esa tipo justin lo que hacia hace 10 no se 10 20 años no se cuantos años atras el hacia subir a una chica que claramente estaba enamoradisima de el y le cantaba
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0202,ok,1.000,131,ay una chica sola menos es ni una menos no justin
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0203,ok,1.000,260,es ni una menos claro es one less lonely girl o sea una chica menos que esta sola pero porque el la acompaña entendes o sea como me explico como voy a ser tu noviecito entonces
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0204,ok,0.948,100,le cantaba que se yo y las nenas tipo lloraban se desmayaban que yo toque el otro
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0205,descartado,0.756,0,y entonces ahora recrea ese momento la toca la cancion y aqui nace subir a la billie eilish y la billie eilish se descompone se cae cuatro veces
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0206,ok,0.820,116,por que no me siento un poco bien estoy con un bajon de presion voy a pedir que me den un poquitito de azucar
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0207,ok,1.000,130,es como tipo y aparte no se es como que el escenario estaba raro parecia como un gran sillon
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0208,ok,1.000,256,pero no se si flashe yo bueno chicos eso fue todo por el dia de hoy espero que les haya gustado acuerdense de suscribirse seguirme en todas las redes sociales españa estoy yendo para alla asi que saquen sus entradas para augustin
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0209,ok,1.000,97,com ar nos vemos a mi regreso que es pronto
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0210,ok,1.000,101,pero bueno tengo que dejar videos grabados lo tengo que hacer en estos dias voy a dejar videos todavia no se cual
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0211,ok,1.000,180,pero tenganme fe mandenme buenas vibras pasa que estoy con algunas cositas bueno hoy para felicitanme que aprobe el examen de manejo
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0213,ok,1.000,88,y en una el chabon tuvo que frenar porque yo estaba yendo a los pedos en un momento porque me dio que me se ve
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0214,ok,1.000,259,y como que me freno en un momento como bueno para entonces yo dije asi que bueno nada pero alguna sorpresita les voy a armar bueno chicos espero que les haya gustado acuerdense de suscribirse seguirme en todas las redes sociales y
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0215,descartado,0.515,0,nos vemos muy pronto en un proximo video productores que son las cabezas tiene gente trabajando para ello y en el medio de ahi
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0216,descartado,0.518,0,se quieren sacar son competencia se quieren sacar los ojos entonces andas a ver que version les llega esto se soluciona sabes como tienen que hacer ay mira a mi me tendrian que pagar por
"TODOS ODIAMOS A MILEI, PAULA CHAVEZ ESTA PODRIDA,",clip_0217,descartado,0.643,0,estar aca en youtube nomas ahora que me pagan pero bueno me refiero a mas plata
Tengo 30 Esto LE DIRIA A MI YO DE 20,clip_0000,descartado,0.426,0,hola gente como estan hola hola hola
Tengo 30 Esto LE DIRIA A MI YO DE 20,clip_0001,descartado,0.165,0,probando probando probando es la primera vez que yo estoy usando este microfono gente
